person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
30.0,female,Doctorate,150555.0,4,MORTGAGE,8000.0,MEDICAL,8.07,0.05,9.0,716,No,0
25.0,male,Associate,24681.0,1,RENT,3500.0,VENTURE,10.28,0.14,2.0,549,Yes,0
23.0,male,High School,70916.0,1,RENT,10000.0,DEBTCONSOLIDATION,7.88,0.14,2.0,638,Yes,0
22.0,female,Master,54944.0,0,RENT,10000.0,MEDICAL,9.91,0.18,2.0,626,Yes,0
28.0,male,Associate,66927.0,7,RENT,3600.0,PERSONAL,10.04,0.05,5.0,579,Yes,0
26.0,male,Bachelor,74484.0,0,RENT,17000.0,HOMEIMPROVEMENT,6.03,0.23,6.0,685,Yes,0
25.0,female,Associate,63360.0,1,RENT,7000.0,EDUCATION,10.71,0.11,3.0,583,Yes,0
26.0,male,High School,96932.0,3,RENT,20000.0,EDUCATION,7.17,0.21,8.0,503,Yes,0
21.0,female,High School,63447.0,0,OWN,13200.0,EDUCATION,12.42,0.21,2.0,648,Yes,0
36.0,male,Bachelor,97183.0,13,MORTGAGE,6000.0,VENTURE,11.01,0.06,14.0,681,Yes,0
26.0,female,High School,51520.0,2,RENT,4856.0,EDUCATION,13.37,0.09,3.0,646,No,1
23.0,female,Associate,87653.0,0,RENT,12000.0,VENTURE,9.99,0.14,3.0,666,Yes,0
26.0,female,High School,73390.0,3,RENT,9800.0,PERSONAL,11.01,0.13,4.0,613,Yes,0
35.0,male,Master,112473.0,13,RENT,14000.0,VENTURE,13.16,0.12,6.0,710,No,0
25.0,female,Master,102114.0,7,RENT,25000.0,DEBTCONSOLIDATION,15.95,0.24,3.0,637,No,1
24.0,female,Associate,15280.0,0,RENT,5807.0,PERSONAL,6.75,0.38,4.0,650,No,1
26.0,male,Bachelor,79112.0,3,MORTGAGE,14400.0,HOMEIMPROVEMENT,9.99,0.18,3.0,617,Yes,0
28.0,female,Associate,35634.0,4,RENT,14000.0,HOMEIMPROVEMENT,11.99,0.39,9.0,615,No,1
27.0,male,High School,124724.0,6,RENT,5000.0,VENTURE,9.32,0.04,7.0,500,Yes,0
25.0,male,High School,114814.0,4,RENT,2400.0,DEBTCONSOLIDATION,9.25,0.02,2.0,669,Yes,0
29.0,female,Master,65908.0,4,MORTGAGE,14800.0,VENTURE,15.31,0.22,5.0,593,No,1
23.0,male,Associate,43004.0,2,RENT,5000.0,MEDICAL,14.72,0.12,3.0,698,Yes,0
23.0,male,Bachelor,63540.0,2,RENT,10000.0,VENTURE,11.94,0.16,2.0,659,No,0
24.0,female,Bachelor,61017.0,3,RENT,15850.0,MEDICAL,16.35,0.26,3.0,640,No,1
32.0,male,Bachelor,46886.0,9,RENT,9697.0,VENTURE,10.83,0.21,9.0,662,No,0
25.0,female,High School,75111.0,1,MORTGAGE,18300.0,MEDICAL,10.62,0.24,3.0,471,No,1
25.0,male,Bachelor,68057.0,4,MORTGAGE,8000.0,EDUCATION,7.66,0.12,4.0,669,Yes,0
34.0,female,Bachelor,63152.0,15,RENT,1672.0,PERSONAL,11.63,0.03,15.0,700,No,1
25.0,male,Bachelor,35654.0,0,RENT,5600.0,PERSONAL,13.79,0.16,4.0,622,No,1
28.0,male,Bachelor,22839.0,7,RENT,4000.0,VENTURE,11.12,0.18,8.0,634,No,1
26.0,male,Bachelor,103288.0,0,RENT,10000.0,EDUCATION,11.01,0.1,2.0,675,No,0
23.0,female,Bachelor,66831.0,0,MORTGAGE,7200.0,VENTURE,11.71,0.11,3.0,706,No,0
25.0,female,Master,202600.0,0,MORTGAGE,35000.0,DEBTCONSOLIDATION,10.65,0.17,4.0,618,Yes,0
33.0,female,Associate,29748.0,11,RENT,1000.0,DEBTCONSOLIDATION,14.91,0.03,10.0,548,No,1
24.0,female,Master,30898.0,4,MORTGAGE,5000.0,VENTURE,5.79,0.16,4.0,672,Yes,0
27.0,male,Master,102035.0,5,RENT,12000.0,MEDICAL,13.16,0.12,5.0,691,Yes,0
30.0,female,Master,49022.0,9,MORTGAGE,8600.0,HOMEIMPROVEMENT,10.65,0.18,6.0,600,Yes,0
39.0,male,High School,55553.0,17,RENT,10000.0,PERSONAL,16.29,0.18,15.0,597,Yes,0
29.0,female,Master,77092.0,5,RENT,5000.0,EDUCATION,11.94,0.06,9.0,570,Yes,0
26.0,male,Associate,48922.0,3,RENT,3600.0,EDUCATION,7.5,0.07,4.0,590,Yes,0
32.0,male,Bachelor,43189.0,9,MORTGAGE,12000.0,VENTURE,9.63,0.28,8.0,669,Yes,0
24.0,male,High School,77809.0,1,RENT,4000.0,VENTURE,8.57,0.05,3.0,619,No,0
23.0,male,High School,67577.0,0,MORTGAGE,5000.0,MEDICAL,14.95,0.07,3.0,645,No,1
33.0,male,High School,80182.0,9,RENT,10600.0,PERSONAL,12.99,0.13,7.0,670,Yes,0
33.0,male,High School,173861.0,8,MORTGAGE,19000.0,EDUCATION,11.01,0.11,8.0,670,No,0
29.0,male,Associate,46720.0,4,RENT,1500.0,EDUCATION,12.53,0.03,8.0,674,No,1
21.0,male,High School,29647.0,0,RENT,4600.0,EDUCATION,13.99,0.16,2.0,461,Yes,0
22.0,male,Bachelor,85102.0,0,OWN,15000.0,MEDICAL,11.26,0.18,3.0,696,Yes,0
23.0,female,Master,76761.0,0,MORTGAGE,9700.0,MEDICAL,5.99,0.13,4.0,649,Yes,0
26.0,male,Bachelor,66241.0,3,RENT,13000.0,HOMEIMPROVEMENT,17.93,0.2,2.0,694,Yes,0
24.0,female,Master,84618.0,2,MORTGAGE,21000.0,EDUCATION,11.99,0.25,4.0,591,Yes,0
42.0,male,Bachelor,62981.0,22,RENT,1500.0,VENTURE,11.71,0.02,12.0,649,No,0
37.0,female,Associate,37133.0,14,RENT,8875.0,EDUCATION,10.59,0.24,11.0,676,Yes,0
24.0,female,Associate,108945.0,0,MORTGAGE,12000.0,PERSONAL,11.01,0.11,4.0,652,No,0
39.0,female,Associate,84939.0,19,MORTGAGE,8400.0,DEBTCONSOLIDATION,7.88,0.1,15.0,634,Yes,0
30.0,male,Master,47044.0,4,MORTGAGE,2454.0,HOMEIMPROVEMENT,11.16,0.05,6.0,618,Yes,0
23.0,male,Associate,92518.0,0,OWN,18000.0,EDUCATION,10.99,0.19,2.0,675,Yes,0
24.0,female,Bachelor,39376.0,1,RENT,12500.0,MEDICAL,12.87,0.32,3.0,607,No,1
22.0,female,High School,18121.0,0,RENT,7200.0,DEBTCONSOLIDATION,11.71,0.4,4.0,611,No,1
26.0,female,Associate,66406.0,1,RENT,4500.0,MEDICAL,11.01,0.07,3.0,585,Yes,0
28.0,female,High School,30941.0,4,RENT,5000.0,EDUCATION,7.51,0.16,7.0,578,Yes,0
28.0,male,Bachelor,69637.0,5,RENT,7562.0,PERSONAL,13.22,0.11,5.0,637,Yes,0
25.0,male,High School,120823.0,3,MORTGAGE,12000.0,MEDICAL,8.94,0.1,4.0,587,Yes,0
24.0,male,Master,56084.0,0,RENT,5975.0,EDUCATION,14.46,0.11,2.0,665,No,1
25.0,female,Master,32160.0,1,RENT,12000.0,MEDICAL,11.99,0.37,3.0,647,No,1
29.0,male,Bachelor,114830.0,6,RENT,14000.0,VENTURE,13.27,0.12,9.0,501,Yes,0
22.0,female,Master,121043.0,0,MORTGAGE,3000.0,EDUCATION,11.49,0.02,4.0,682,No,0
31.0,female,High School,94696.0,12,MORTGAGE,5000.0,EDUCATION,11.01,0.05,5.0,665,No,1
25.0,male,Associate,178357.0,3,MORTGAGE,5383.0,HOMEIMPROVEMENT,9.55,0.03,4.0,495,Yes,0
35.0,female,Doctorate,94691.0,13,MORTGAGE,10000.0,DEBTCONSOLIDATION,6.54,0.11,8.0,671,Yes,0
36.0,male,Associate,45615.0,13,MORTGAGE,6250.0,PERSONAL,6.0,0.14,14.0,588,Yes,0
30.0,female,Associate,61145.0,7,RENT,6400.0,VENTURE,11.71,0.1,6.0,666,No,0
24.0,male,High School,133125.0,1,MORTGAGE,6000.0,EDUCATION,8.59,0.05,3.0,616,Yes,0
25.0,male,Bachelor,72951.0,1,MORTGAGE,8650.0,MEDICAL,7.51,0.12,2.0,674,No,0
34.0,female,Master,60905.0,11,MORTGAGE,4000.0,DEBTCONSOLIDATION,8.9,0.07,7.0,721,No,0
23.0,female,High School,145156.0,0,MORTGAGE,16000.0,DEBTCONSOLIDATION,10.37,0.11,3.0,651,Yes,0
29.0,male,High School,168808.0,8,RENT,20000.0,PERSONAL,10.0,0.12,9.0,714,No,0
22.0,male,Bachelor,227251.0,0,MORTGAGE,2314.0,PERSONAL,8.28,0.01,3.0,594,No,0
35.0,male,Doctorate,61460.0,15,RENT,5000.0,VENTURE,13.57,0.08,8.0,656,Yes,0
34.0,female,Associate,56102.0,11,RENT,18000.0,DEBTCONSOLIDATION,11.01,0.32,9.0,553,No,1
24.0,female,Associate,79037.0,1,RENT,15000.0,PERSONAL,6.17,0.19,2.0,669,Yes,0
29.0,female,Bachelor,42847.0,3,OWN,4200.0,MEDICAL,12.99,0.1,8.0,563,Yes,0
25.0,male,Bachelor,31069.0,3,OWN,4800.0,VENTURE,12.53,0.15,3.0,652,No,0
27.0,female,High School,78956.0,5,RENT,8400.0,EDUCATION,7.43,0.11,4.0,686,Yes,0
27.0,male,Bachelor,60170.0,3,MORTGAGE,2500.0,HOMEIMPROVEMENT,5.42,0.04,10.0,693,Yes,0
23.0,male,High School,75508.0,0,RENT,12000.0,DEBTCONSOLIDATION,5.79,0.16,2.0,603,No,0
23.0,female,Bachelor,103120.0,3,MORTGAGE,7000.0,EDUCATION,9.25,0.07,4.0,703,Yes,0
33.0,female,High School,66878.0,12,RENT,20000.0,EDUCATION,8.39,0.3,9.0,718,No,1
25.0,male,High School,72977.0,2,MORTGAGE,6500.0,HOMEIMPROVEMENT,5.79,0.09,4.0,649,No,0
40.0,female,Associate,56680.0,14,RENT,20000.0,DEBTCONSOLIDATION,14.61,0.35,13.0,540,No,1
27.0,male,Associate,41730.0,6,RENT,8000.0,DEBTCONSOLIDATION,16.65,0.19,8.0,649,No,1
26.0,female,High School,13998.0,3,RENT,3390.0,EDUCATION,11.16,0.24,3.0,639,No,1
28.0,female,Associate,78947.0,8,MORTGAGE,6018.0,VENTURE,6.31,0.08,10.0,632,Yes,0
31.0,male,Associate,24609.0,9,RENT,2500.0,EDUCATION,12.53,0.1,10.0,599,No,0
26.0,male,Associate,68170.0,5,RENT,5000.0,PERSONAL,7.74,0.07,3.0,524,Yes,0
32.0,female,Bachelor,139169.0,12,MORTGAGE,10200.0,MEDICAL,11.01,0.07,9.0,702,Yes,0
22.0,male,Associate,48850.0,0,RENT,8500.0,PERSONAL,14.35,0.17,2.0,694,Yes,0
34.0,male,Bachelor,167096.0,14,MORTGAGE,25000.0,PERSONAL,14.59,0.15,8.0,546,Yes,0
25.0,female,Associate,51407.0,0,MORTGAGE,3023.0,DEBTCONSOLIDATION,11.62,0.06,4.0,638,No,1
25.0,female,Associate,37019.0,0,RENT,2000.0,MEDICAL,10.38,0.05,2.0,628,Yes,0
27.0,male,High School,36813.0,6,RENT,2000.0,EDUCATION,11.49,0.05,8.0,666,No,0
51.0,male,High School,75661.0,26,RENT,8000.0,VENTURE,11.01,0.11,30.0,698,Yes,0
31.0,male,Associate,58549.0,8,MORTGAGE,14400.0,DEBTCONSOLIDATION,7.29,0.25,5.0,582,No,0
24.0,male,Associate,60719.0,0,MORTGAGE,15000.0,EDUCATION,9.99,0.25,3.0,685,No,0
28.0,female,High School,53829.0,7,MORTGAGE,8000.0,MEDICAL,10.59,0.15,6.0,605,Yes,0
38.0,male,Bachelor,32770.0,14,OWN,4750.0,HOMEIMPROVEMENT,12.73,0.14,14.0,739,Yes,0
23.0,female,Master,44098.0,0,RENT,15000.0,VENTURE,14.59,0.34,4.0,708,No,1
31.0,female,Associate,122314.0,9,RENT,20000.0,DEBTCONSOLIDATION,7.9,0.16,5.0,720,No,0
27.0,female,High School,78800.0,3,RENT,12000.0,HOMEIMPROVEMENT,11.01,0.15,7.0,645,Yes,0
24.0,female,Master,62059.0,0,MORTGAGE,8500.0,HOMEIMPROVEMENT,8.94,0.14,3.0,684,No,0
27.0,male,Bachelor,103278.0,5,RENT,10000.0,MEDICAL,9.99,0.1,9.0,615,Yes,0
46.0,male,Master,217194.0,24,MORTGAGE,18000.0,MEDICAL,9.91,0.08,12.0,585,Yes,0
42.0,male,High School,121138.0,20,RENT,10000.0,VENTURE,13.55,0.08,13.0,681,Yes,0
24.0,male,High School,97289.0,4,OWN,25000.0,HOMEIMPROVEMENT,10.36,0.26,3.0,622,Yes,0
49.0,female,High School,97223.0,27,RENT,4800.0,HOMEIMPROVEMENT,7.88,0.05,15.0,547,Yes,0
25.0,female,Master,45572.0,1,RENT,6738.0,PERSONAL,9.13,0.15,5.0,697,Yes,0
24.0,male,High School,78026.0,3,RENT,30000.0,DEBTCONSOLIDATION,14.54,0.38,3.0,582,No,1
22.0,male,Master,73217.0,0,RENT,15000.0,EDUCATION,11.71,0.2,3.0,620,Yes,0
29.0,female,High School,48939.0,4,RENT,10000.0,EDUCATION,12.76,0.2,7.0,592,No,1
30.0,female,High School,73131.0,8,MORTGAGE,4200.0,HOMEIMPROVEMENT,11.01,0.06,5.0,673,No,0
25.0,female,Bachelor,42818.0,3,RENT,4000.0,VENTURE,16.29,0.09,2.0,680,Yes,0
24.0,male,Associate,163019.0,1,MORTGAGE,21000.0,PERSONAL,10.74,0.13,2.0,667,No,0
27.0,male,Bachelor,87440.0,5,OWN,10000.0,VENTURE,8.94,0.11,6.0,668,Yes,0
28.0,female,Master,88612.0,7,RENT,1000.0,DEBTCONSOLIDATION,11.01,0.01,7.0,728,No,0
26.0,male,Master,104174.0,1,MORTGAGE,5000.0,VENTURE,11.12,0.05,2.0,600,No,0
29.0,male,Bachelor,50428.0,7,RENT,5000.0,PERSONAL,11.49,0.1,9.0,536,Yes,0
22.0,male,Associate,73022.0,0,RENT,7800.0,VENTURE,15.21,0.11,4.0,645,No,0
29.0,female,Master,57412.0,8,RENT,16000.0,MEDICAL,11.71,0.28,8.0,588,No,1
27.0,female,Master,46288.0,0,MORTGAGE,6500.0,DEBTCONSOLIDATION,13.79,0.14,8.0,568,No,0
35.0,male,Master,46543.0,12,MORTGAGE,15000.0,MEDICAL,10.99,0.32,5.0,688,Yes,0
23.0,male,Master,66821.0,0,RENT,10000.0,EDUCATION,10.61,0.15,3.0,703,Yes,0
32.0,female,Bachelor,53119.0,8,MORTGAGE,15000.0,HOMEIMPROVEMENT,7.91,0.28,7.0,725,No,0
28.0,female,High School,41796.0,7,RENT,3000.0,PERSONAL,10.65,0.07,10.0,619,No,1
31.0,male,Associate,87586.0,7,RENT,4392.0,EDUCATION,6.1,0.05,7.0,685,Yes,0
24.0,female,Associate,97397.0,3,MORTGAGE,8000.0,EDUCATION,9.05,0.08,4.0,607,No,0
32.0,male,Associate,169298.0,6,MORTGAGE,5000.0,EDUCATION,10.38,0.03,6.0,613,Yes,0
31.0,female,Bachelor,36669.0,6,RENT,10000.0,DEBTCONSOLIDATION,8.63,0.27,5.0,637,No,1
22.0,male,High School,82673.0,2,RENT,9600.0,DEBTCONSOLIDATION,7.51,0.12,2.0,668,No,0
26.0,female,Bachelor,183214.0,6,MORTGAGE,5800.0,EDUCATION,7.88,0.03,3.0,604,Yes,0
33.0,female,High School,41811.0,13,RENT,3600.0,MEDICAL,16.24,0.09,5.0,636,No,1
23.0,male,High School,85915.0,1,MORTGAGE,9600.0,EDUCATION,11.01,0.11,4.0,666,Yes,0
26.0,male,Doctorate,73088.0,1,RENT,24000.0,PERSONAL,10.38,0.33,3.0,636,No,1
32.0,female,Bachelor,84874.0,11,RENT,13200.0,MEDICAL,13.49,0.16,6.0,667,No,0
26.0,female,Bachelor,67017.0,3,RENT,9000.0,HOMEIMPROVEMENT,11.69,0.13,2.0,707,No,0
27.0,female,High School,65664.0,2,MORTGAGE,6000.0,DEBTCONSOLIDATION,14.27,0.09,7.0,603,Yes,0
25.0,female,Bachelor,185905.0,2,MORTGAGE,12225.0,MEDICAL,7.49,0.07,3.0,611,No,0
28.0,female,Master,44221.0,8,MORTGAGE,6835.0,DEBTCONSOLIDATION,8.18,0.15,9.0,639,No,1
34.0,female,Associate,49375.0,11,RENT,4800.0,EDUCATION,11.23,0.1,13.0,632,Yes,0
28.0,male,Bachelor,31375.0,0,RENT,7000.0,DEBTCONSOLIDATION,12.53,0.22,8.0,661,No,0
34.0,male,Associate,36684.0,7,RENT,7500.0,PERSONAL,11.58,0.2,6.0,673,No,1
29.0,male,Associate,32265.0,8,RENT,4000.0,EDUCATION,10.0,0.12,7.0,639,No,1
28.0,male,Bachelor,51257.0,9,RENT,4925.0,PERSONAL,11.49,0.1,7.0,704,No,0
23.0,female,Bachelor,58546.0,0,MORTGAGE,4800.0,DEBTCONSOLIDATION,9.53,0.08,4.0,646,No,0
22.0,female,High School,54493.0,0,MORTGAGE,15000.0,PERSONAL,13.57,0.28,4.0,565,No,0
24.0,female,Bachelor,60744.0,2,MORTGAGE,13700.0,VENTURE,6.03,0.23,3.0,620,Yes,0
24.0,male,Master,90856.0,3,OWN,29800.0,HOMEIMPROVEMENT,11.01,0.33,4.0,657,No,0
29.0,male,Master,110971.0,2,MORTGAGE,24000.0,VENTURE,11.49,0.22,7.0,592,Yes,0
23.0,male,Bachelor,110768.0,1,RENT,12000.0,DEBTCONSOLIDATION,5.42,0.11,3.0,666,Yes,0
28.0,female,Associate,93024.0,4,MORTGAGE,15000.0,PERSONAL,12.21,0.16,5.0,628,Yes,0
23.0,female,High School,36895.0,1,RENT,3000.0,VENTURE,7.49,0.08,2.0,570,No,0
37.0,male,High School,78995.0,12,RENT,20000.0,PERSONAL,10.25,0.25,16.0,627,No,1
38.0,female,Bachelor,241127.0,17,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.68,0.01,12.0,684,Yes,0
25.0,female,Master,44079.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,12.73,0.16,2.0,653,Yes,0
25.0,female,Bachelor,88619.0,0,MORTGAGE,9000.0,DEBTCONSOLIDATION,11.86,0.1,4.0,651,No,0
27.0,male,Associate,62028.0,5,RENT,1600.0,PERSONAL,10.59,0.03,8.0,638,No,0
30.0,female,Master,70412.0,5,MORTGAGE,6000.0,PERSONAL,11.01,0.09,10.0,607,Yes,0
26.0,female,Bachelor,87159.0,5,MORTGAGE,17000.0,MEDICAL,10.65,0.2,4.0,506,Yes,0
34.0,male,Bachelor,60943.0,15,RENT,6000.0,PERSONAL,9.91,0.1,8.0,704,No,0
28.0,female,High School,116206.0,6,MORTGAGE,11250.0,HOMEIMPROVEMENT,17.58,0.1,5.0,657,Yes,0
22.0,male,High School,61057.0,0,MORTGAGE,2500.0,EDUCATION,7.51,0.04,4.0,656,No,0
27.0,female,Associate,43203.0,6,OWN,6000.0,HOMEIMPROVEMENT,11.99,0.14,10.0,635,No,0
22.0,female,Bachelor,58940.0,0,MORTGAGE,5000.0,EDUCATION,7.88,0.08,2.0,675,No,0
24.0,male,Bachelor,66430.0,4,RENT,7500.0,HOMEIMPROVEMENT,12.53,0.11,2.0,590,No,0
24.0,female,High School,77729.0,2,MORTGAGE,5000.0,DEBTCONSOLIDATION,15.62,0.06,3.0,548,No,1
29.0,male,Associate,67259.0,8,RENT,14000.0,EDUCATION,11.48,0.21,7.0,649,No,0
23.0,female,Bachelor,58962.0,0,OWN,2500.0,MEDICAL,5.42,0.04,3.0,694,No,0
24.0,male,Master,83129.0,0,RENT,3000.0,MEDICAL,5.51,0.04,4.0,722,No,0
28.0,male,Associate,58638.0,5,RENT,14249.0,DEBTCONSOLIDATION,11.64,0.24,6.0,570,Yes,0
26.0,female,Bachelor,181548.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,15.99,0.06,3.0,643,No,1
24.0,male,High School,37114.0,0,RENT,3000.0,DEBTCONSOLIDATION,12.62,0.08,4.0,648,No,1
32.0,male,Bachelor,50555.0,9,RENT,3000.0,VENTURE,9.45,0.06,7.0,562,Yes,0
31.0,male,High School,18011.0,10,RENT,1250.0,EDUCATION,11.01,0.07,8.0,670,No,1
23.0,male,Associate,133031.0,0,RENT,20000.0,VENTURE,11.01,0.15,2.0,709,No,0
22.0,female,Bachelor,43032.0,0,RENT,5700.0,EDUCATION,12.99,0.13,3.0,673,No,0
27.0,male,High School,58603.0,5,MORTGAGE,5650.0,DEBTCONSOLIDATION,5.42,0.1,8.0,654,Yes,0
28.0,male,Bachelor,50281.0,4,RENT,4000.0,VENTURE,18.64,0.08,5.0,625,No,1
32.0,male,Associate,48934.0,7,MORTGAGE,16000.0,MEDICAL,5.99,0.33,9.0,646,Yes,0
39.0,male,Associate,150666.0,17,MORTGAGE,4500.0,DEBTCONSOLIDATION,6.62,0.03,11.0,676,Yes,0
25.0,female,High School,60969.0,0,RENT,7200.0,MEDICAL,7.29,0.12,4.0,615,Yes,0
31.0,male,Associate,151034.0,10,OWN,30000.0,MEDICAL,7.51,0.2,9.0,646,No,0
24.0,female,High School,48886.0,0,RENT,1000.0,EDUCATION,7.3,0.02,3.0,537,Yes,0
22.0,male,Bachelor,78745.0,0,RENT,9600.0,MEDICAL,11.97,0.12,2.0,623,Yes,0
22.0,male,Bachelor,41398.0,3,MORTGAGE,5000.0,DEBTCONSOLIDATION,13.85,0.12,3.0,623,No,0
28.0,male,Associate,72841.0,6,MORTGAGE,6000.0,MEDICAL,10.99,0.08,6.0,598,No,0
26.0,male,High School,51254.0,1,RENT,4500.0,DEBTCONSOLIDATION,7.66,0.09,2.0,644,No,0
25.0,female,Master,40425.0,0,MORTGAGE,12500.0,EDUCATION,7.9,0.31,4.0,596,Yes,0
22.0,male,Bachelor,97420.0,1,RENT,33950.0,PERSONAL,14.54,0.35,4.0,691,No,1
27.0,female,Bachelor,84468.0,8,MORTGAGE,6500.0,MEDICAL,10.74,0.08,10.0,608,Yes,0
23.0,female,High School,43154.0,1,MORTGAGE,22550.0,EDUCATION,15.96,0.52,3.0,460,Yes,0
23.0,male,Bachelor,49219.0,0,RENT,6000.0,EDUCATION,5.79,0.12,4.0,659,Yes,0
25.0,male,Associate,71373.0,1,MORTGAGE,5300.0,MEDICAL,19.91,0.07,2.0,576,No,1
25.0,male,High School,52439.0,2,RENT,9000.0,MEDICAL,6.76,0.17,4.0,645,No,0
29.0,female,High School,44335.0,7,RENT,8000.0,PERSONAL,6.76,0.18,8.0,656,No,1
24.0,female,High School,136330.0,2,MORTGAGE,8600.0,DEBTCONSOLIDATION,13.11,0.06,4.0,659,No,0
23.0,male,Associate,48756.0,2,RENT,6000.0,DEBTCONSOLIDATION,7.51,0.12,3.0,656,Yes,0
44.0,female,High School,29933.0,21,RENT,4435.0,EDUCATION,10.11,0.15,17.0,588,Yes,0
28.0,female,High School,55082.0,5,OWN,15000.0,MEDICAL,9.88,0.27,6.0,648,Yes,0
23.0,female,Associate,79162.0,0,RENT,6000.0,EDUCATION,14.42,0.08,3.0,565,No,1
25.0,female,Associate,67974.0,4,MORTGAGE,3071.0,PERSONAL,10.07,0.05,5.0,636,No,0
30.0,male,High School,30937.0,10,RENT,5000.0,HOMEIMPROVEMENT,9.91,0.16,7.0,668,No,1
27.0,female,Associate,81248.0,6,MORTGAGE,4200.0,PERSONAL,11.01,0.05,5.0,674,No,0
25.0,male,High School,74247.0,0,RENT,3600.0,PERSONAL,6.91,0.05,3.0,489,Yes,0
26.0,female,Bachelor,102532.0,4,RENT,9000.0,MEDICAL,11.26,0.09,2.0,657,No,0
25.0,male,Bachelor,26913.0,0,RENT,10000.0,MEDICAL,9.84,0.37,4.0,506,No,1
35.0,female,Master,42715.0,14,RENT,8000.0,MEDICAL,12.4,0.19,6.0,639,Yes,0
35.0,female,Bachelor,106516.0,11,MORTGAGE,10000.0,PERSONAL,14.11,0.09,6.0,663,No,1
27.0,female,Associate,29567.0,0,RENT,10000.0,MEDICAL,7.68,0.34,9.0,595,No,1
23.0,female,Associate,100841.0,2,MORTGAGE,3500.0,VENTURE,12.61,0.03,2.0,618,Yes,0
28.0,male,Bachelor,71830.0,8,OWN,23500.0,EDUCATION,11.01,0.33,7.0,608,Yes,0
33.0,female,Associate,90845.0,11,RENT,12000.0,MEDICAL,7.88,0.13,10.0,655,Yes,0
31.0,female,Associate,77739.0,7,RENT,8000.0,HOMEIMPROVEMENT,14.22,0.1,9.0,701,No,0
21.0,female,Master,55600.0,0,MORTGAGE,6000.0,MEDICAL,6.03,0.11,4.0,643,Yes,0
28.0,female,Associate,99616.0,3,RENT,3600.0,VENTURE,9.63,0.04,8.0,555,Yes,0
21.0,male,High School,21363.0,2,MORTGAGE,6000.0,VENTURE,10.39,0.28,4.0,671,No,1
27.0,male,High School,47649.0,7,MORTGAGE,5000.0,HOMEIMPROVEMENT,18.79,0.1,6.0,620,No,1
23.0,male,Bachelor,56688.0,2,RENT,10000.0,MEDICAL,13.57,0.18,4.0,595,Yes,0
29.0,male,Associate,87411.0,7,MORTGAGE,10800.0,EDUCATION,6.99,0.12,8.0,561,Yes,0
27.0,female,Associate,78921.0,5,MORTGAGE,22000.0,HOMEIMPROVEMENT,14.09,0.28,6.0,589,Yes,0
24.0,male,Master,47694.0,0,OWN,1453.0,MEDICAL,14.88,0.03,3.0,605,Yes,0
22.0,male,Bachelor,85038.0,0,MORTGAGE,2000.0,VENTURE,10.74,0.02,2.0,654,Yes,0
29.0,female,Bachelor,71823.0,2,RENT,6000.0,HOMEIMPROVEMENT,9.75,0.08,7.0,660,No,0
24.0,male,High School,67978.0,1,RENT,14000.0,MEDICAL,14.96,0.21,4.0,583,No,1
26.0,female,Master,90716.0,5,RENT,9600.0,PERSONAL,10.0,0.11,4.0,671,Yes,0
25.0,male,Associate,96409.0,3,OTHER,20000.0,VENTURE,15.05,0.21,3.0,583,Yes,0
30.0,female,Bachelor,156554.0,7,MORTGAGE,7000.0,VENTURE,9.91,0.04,9.0,572,Yes,0
25.0,female,Bachelor,33366.0,1,OTHER,8000.0,MEDICAL,15.05,0.24,2.0,579,No,1
23.0,male,High School,58551.0,2,RENT,2400.0,PERSONAL,10.77,0.04,4.0,571,No,0
31.0,male,Bachelor,90896.0,8,MORTGAGE,15000.0,DEBTCONSOLIDATION,12.99,0.17,5.0,580,Yes,0
24.0,male,Bachelor,157027.0,2,MORTGAGE,20046.0,VENTURE,10.62,0.13,5.0,688,Yes,0
27.0,female,Associate,75041.0,4,RENT,3000.0,HOMEIMPROVEMENT,9.7,0.04,9.0,670,Yes,0
28.0,male,Bachelor,169051.0,6,OWN,17600.0,EDUCATION,12.42,0.1,6.0,508,Yes,0
30.0,male,Bachelor,72020.0,7,MORTGAGE,10000.0,MEDICAL,7.51,0.14,8.0,615,Yes,0
31.0,male,Associate,36886.0,6,RENT,14958.0,HOMEIMPROVEMENT,10.24,0.41,6.0,621,No,1
24.0,female,High School,41374.0,2,RENT,4450.0,MEDICAL,11.49,0.11,4.0,565,Yes,0
26.0,male,Bachelor,145105.0,2,MORTGAGE,13000.0,VENTURE,10.99,0.09,2.0,630,No,0
24.0,male,Master,228512.0,2,MORTGAGE,5000.0,PERSONAL,5.42,0.02,2.0,683,Yes,0
31.0,male,Bachelor,37049.0,9,RENT,2500.0,HOMEIMPROVEMENT,13.57,0.07,8.0,689,No,1
22.0,male,High School,35919.0,0,RENT,4200.0,HOMEIMPROVEMENT,11.01,0.12,2.0,637,No,1
30.0,female,Master,44123.0,3,MORTGAGE,5000.0,MEDICAL,10.65,0.11,9.0,674,No,0
24.0,female,High School,75282.0,2,OWN,3200.0,PERSONAL,7.68,0.04,4.0,599,No,0
