person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
35.0,female,High School,51458.0,10,RENT,3200.0,PERSONAL,15.62,0.06,5.0,696,No,0
28.0,male,High School,43038.0,6,RENT,4000.0,EDUCATION,12.53,0.09,5.0,586,Yes,0
27.0,male,High School,41533.0,3,RENT,6000.0,DEBTCONSOLIDATION,6.99,0.14,6.0,559,Yes,0
28.0,male,Bachelor,62185.0,10,MORTGAGE,10000.0,PERSONAL,10.59,0.16,8.0,681,No,1
31.0,male,Bachelor,111357.0,7,MORTGAGE,17103.0,HOMEIMPROVEMENT,13.82,0.15,10.0,660,Yes,0
27.0,female,High School,188638.0,2,MORTGAGE,5000.0,DEBTCONSOLIDATION,6.54,0.03,5.0,511,Yes,0
23.0,male,High School,73277.0,0,RENT,4000.0,EDUCATION,15.33,0.05,2.0,562,Yes,0
35.0,male,High School,53875.0,13,RENT,10000.0,DEBTCONSOLIDATION,6.54,0.19,6.0,651,Yes,0
25.0,male,Bachelor,138648.0,4,MORTGAGE,19000.0,DEBTCONSOLIDATION,13.49,0.14,4.0,672,Yes,0
31.0,female,Master,67104.0,11,OWN,8000.0,PERSONAL,7.51,0.12,8.0,670,No,0
24.0,male,Associate,28633.0,0,RENT,1500.0,DEBTCONSOLIDATION,7.68,0.05,2.0,621,Yes,0
25.0,male,Master,114949.0,0,MORTGAGE,18000.0,DEBTCONSOLIDATION,10.07,0.16,4.0,556,Yes,0
33.0,female,High School,37268.0,11,RENT,2400.0,VENTURE,9.91,0.06,5.0,680,No,0
32.0,male,Bachelor,38383.0,9,MORTGAGE,12000.0,VENTURE,5.42,0.31,6.0,708,Yes,0
22.0,female,High School,35934.0,0,RENT,4200.0,MEDICAL,12.02,0.12,3.0,626,No,1
24.0,male,Associate,49012.0,4,MORTGAGE,14506.0,HOMEIMPROVEMENT,12.69,0.3,6.0,559,Yes,0
22.0,female,High School,36876.0,0,RENT,9000.0,EDUCATION,11.01,0.24,3.0,641,No,0
23.0,female,Bachelor,40232.0,0,RENT,3725.0,DEBTCONSOLIDATION,6.54,0.09,2.0,472,Yes,0
33.0,male,Associate,25030.0,9,RENT,3625.0,EDUCATION,6.99,0.14,9.0,611,Yes,0
23.0,female,Associate,34266.0,1,RENT,5000.0,DEBTCONSOLIDATION,13.72,0.15,4.0,608,No,1
25.0,male,High School,52217.0,1,RENT,12000.0,DEBTCONSOLIDATION,11.4,0.23,3.0,515,Yes,0
36.0,female,Associate,130481.0,13,MORTGAGE,14000.0,EDUCATION,8.9,0.11,12.0,602,Yes,0
35.0,male,Bachelor,41679.0,12,RENT,12000.0,PERSONAL,11.2,0.29,12.0,664,No,1
27.0,female,Master,27697.0,6,RENT,5646.0,PERSONAL,13.71,0.2,7.0,674,No,1
30.0,male,Bachelor,73019.0,5,MORTGAGE,5091.0,EDUCATION,8.86,0.07,8.0,640,Yes,0
31.0,female,Master,65406.0,10,MORTGAGE,3537.0,PERSONAL,7.89,0.05,6.0,683,No,0
23.0,male,High School,51480.0,0,RENT,7000.0,MEDICAL,13.1,0.14,2.0,555,No,0
24.0,female,Bachelor,102761.0,3,MORTGAGE,7000.0,MEDICAL,12.69,0.07,4.0,592,Yes,0
27.0,male,Associate,85086.0,7,MORTGAGE,1000.0,DEBTCONSOLIDATION,6.54,0.01,5.0,663,No,0
26.0,female,Associate,50372.0,6,OWN,9000.0,HOMEIMPROVEMENT,11.01,0.18,4.0,542,Yes,0
24.0,female,High School,44244.0,0,MORTGAGE,7000.0,HOMEIMPROVEMENT,10.82,0.16,2.0,601,Yes,0
27.0,female,Associate,41579.0,5,RENT,5000.0,MEDICAL,10.25,0.12,10.0,602,No,1
33.0,female,Associate,58510.0,9,OWN,4750.0,HOMEIMPROVEMENT,11.01,0.08,8.0,637,Yes,0
24.0,male,High School,145167.0,5,MORTGAGE,14000.0,EDUCATION,10.0,0.1,4.0,671,Yes,0
22.0,female,Bachelor,29625.0,1,RENT,6000.0,PERSONAL,11.01,0.2,3.0,659,No,0
30.0,female,Bachelor,90319.0,6,MORTGAGE,14000.0,VENTURE,13.92,0.16,10.0,705,No,0
21.0,male,High School,40827.0,1,RENT,10000.0,DEBTCONSOLIDATION,11.01,0.24,4.0,539,No,1
29.0,female,Associate,228928.0,6,MORTGAGE,14000.0,EDUCATION,11.01,0.06,6.0,654,Yes,0
23.0,male,Associate,140806.0,0,MORTGAGE,11000.0,EDUCATION,8.39,0.08,3.0,649,Yes,0
25.0,female,High School,50376.0,5,RENT,8000.0,PERSONAL,10.99,0.16,2.0,608,Yes,0
27.0,male,Master,228789.0,5,RENT,22000.0,VENTURE,6.91,0.1,10.0,702,Yes,0
33.0,male,Bachelor,70148.0,10,RENT,20997.0,EDUCATION,16.29,0.3,5.0,554,No,1
23.0,male,High School,106532.0,3,MORTGAGE,25000.0,VENTURE,15.59,0.23,3.0,586,No,1
35.0,female,Associate,71342.0,11,MORTGAGE,11000.0,HOMEIMPROVEMENT,7.88,0.15,9.0,635,Yes,0
27.0,male,High School,47315.0,3,RENT,3600.0,DEBTCONSOLIDATION,11.42,0.08,5.0,644,No,0
28.0,female,Bachelor,23713.0,5,RENT,1389.0,VENTURE,16.37,0.06,7.0,618,Yes,0
29.0,female,Bachelor,54851.0,5,RENT,9000.0,EDUCATION,13.11,0.16,7.0,592,No,0
32.0,female,Associate,65866.0,8,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.82,0.08,7.0,531,No,0
23.0,male,High School,58818.0,0,MORTGAGE,10000.0,EDUCATION,9.32,0.17,4.0,662,Yes,0
42.0,male,Doctorate,18097.0,19,OWN,3500.0,MEDICAL,11.01,0.19,11.0,569,No,1
30.0,male,High School,115807.0,3,MORTGAGE,6000.0,PERSONAL,10.74,0.05,6.0,642,Yes,0
22.0,female,Associate,24993.0,1,MORTGAGE,16600.0,PERSONAL,9.76,0.66,3.0,634,Yes,0
22.0,male,Bachelor,61023.0,4,RENT,11000.0,EDUCATION,14.5,0.18,4.0,662,No,0
40.0,male,High School,66819.0,14,MORTGAGE,11714.0,EDUCATION,8.55,0.18,14.0,572,Yes,0
27.0,male,Doctorate,87523.0,3,MORTGAGE,10000.0,MEDICAL,14.83,0.11,6.0,723,No,1
37.0,male,High School,72861.0,14,MORTGAGE,12000.0,DEBTCONSOLIDATION,12.73,0.16,15.0,695,Yes,0
29.0,female,Master,233003.0,6,MORTGAGE,11125.0,DEBTCONSOLIDATION,10.59,0.05,6.0,662,No,0
25.0,male,High School,97109.0,2,RENT,20000.0,EDUCATION,13.61,0.21,3.0,517,Yes,0
26.0,male,High School,259081.0,2,MORTGAGE,12000.0,EDUCATION,7.88,0.05,2.0,626,Yes,0
27.0,female,Master,96939.0,3,MORTGAGE,15000.0,EDUCATION,6.54,0.15,6.0,660,Yes,0
35.0,female,Master,18137.0,9,RENT,3000.0,HOMEIMPROVEMENT,11.01,0.17,7.0,700,No,1
29.0,female,Bachelor,72768.0,7,OWN,16000.0,HOMEIMPROVEMENT,16.0,0.22,8.0,674,Yes,0
36.0,male,Associate,49958.0,16,MORTGAGE,7475.0,VENTURE,5.42,0.15,13.0,703,Yes,0
22.0,female,High School,63524.0,0,OWN,6000.0,VENTURE,10.75,0.09,2.0,619,Yes,0
29.0,female,Master,37087.0,8,RENT,5000.0,MEDICAL,9.66,0.13,7.0,674,No,0
23.0,male,Associate,124795.0,0,MORTGAGE,21850.0,DEBTCONSOLIDATION,10.0,0.18,3.0,600,Yes,0
23.0,female,Bachelor,73021.0,2,MORTGAGE,20000.0,EDUCATION,7.88,0.27,4.0,617,Yes,0
23.0,male,Bachelor,145002.0,1,RENT,25000.0,EDUCATION,9.99,0.17,2.0,670,Yes,0
23.0,male,Bachelor,42952.0,0,OWN,14000.0,VENTURE,11.01,0.33,3.0,681,Yes,0
34.0,female,Associate,51254.0,10,RENT,5500.0,DEBTCONSOLIDATION,7.66,0.11,7.0,692,Yes,0
37.0,female,Associate,39708.0,16,RENT,6081.0,HOMEIMPROVEMENT,10.19,0.15,13.0,616,No,1
28.0,female,Bachelor,49131.0,4,OWN,5000.0,VENTURE,10.0,0.1,5.0,669,No,0
33.0,female,Associate,48953.0,9,MORTGAGE,5000.0,EDUCATION,7.51,0.1,8.0,684,No,0
23.0,female,Bachelor,63130.0,1,RENT,5000.0,PERSONAL,9.35,0.08,3.0,723,Yes,0
26.0,male,High School,34343.0,4,OWN,4000.0,PERSONAL,15.37,0.12,3.0,660,No,0
27.0,male,Bachelor,47763.0,4,RENT,7000.0,PERSONAL,13.46,0.15,7.0,610,No,1
36.0,male,High School,204546.0,15,MORTGAGE,20639.0,EDUCATION,13.12,0.1,10.0,712,Yes,0
25.0,male,Associate,92369.0,1,RENT,8000.0,MEDICAL,6.03,0.09,3.0,630,No,0
27.0,female,Master,29799.0,1,RENT,8000.0,DEBTCONSOLIDATION,7.29,0.27,7.0,617,No,1
26.0,male,High School,49248.0,2,RENT,5000.0,MEDICAL,14.26,0.1,2.0,530,Yes,0
33.0,male,Bachelor,54239.0,12,RENT,7500.0,EDUCATION,12.92,0.14,6.0,614,No,1
25.0,male,Bachelor,47421.0,2,RENT,16000.0,EDUCATION,15.65,0.34,2.0,656,No,1
23.0,male,Bachelor,39310.0,2,RENT,5000.0,DEBTCONSOLIDATION,8.0,0.13,3.0,640,Yes,0
22.0,male,High School,51427.0,0,MORTGAGE,3000.0,MEDICAL,6.03,0.06,2.0,626,No,0
26.0,female,High School,78612.0,5,MORTGAGE,13554.0,EDUCATION,11.81,0.17,5.0,649,Yes,0
23.0,female,Associate,121118.0,3,MORTGAGE,25000.0,VENTURE,11.59,0.21,4.0,662,Yes,0
25.0,female,Bachelor,211045.0,3,MORTGAGE,10000.0,HOMEIMPROVEMENT,15.05,0.05,4.0,676,Yes,0
23.0,male,Bachelor,48692.0,0,RENT,8467.0,MEDICAL,7.56,0.17,4.0,641,Yes,0
33.0,female,Associate,62018.0,11,RENT,5000.0,MEDICAL,14.96,0.08,9.0,605,No,1
25.0,female,Bachelor,73166.0,1,RENT,12000.0,VENTURE,5.42,0.16,3.0,570,No,0
24.0,female,High School,128127.0,2,MORTGAGE,4575.0,DEBTCONSOLIDATION,7.51,0.04,2.0,512,Yes,0
27.0,female,Bachelor,151182.0,9,MORTGAGE,20000.0,HOMEIMPROVEMENT,11.01,0.13,5.0,586,Yes,0
25.0,female,Bachelor,57453.0,0,OWN,4000.0,VENTURE,6.62,0.07,4.0,664,No,0
23.0,female,High School,56112.0,2,MORTGAGE,3000.0,MEDICAL,7.88,0.05,3.0,668,Yes,0
28.0,male,High School,55542.0,3,MORTGAGE,6473.0,MEDICAL,10.42,0.12,5.0,652,No,0
22.0,male,Bachelor,49911.0,0,RENT,11000.0,DEBTCONSOLIDATION,12.18,0.22,4.0,564,Yes,0
35.0,female,High School,63438.0,11,MORTGAGE,7000.0,DEBTCONSOLIDATION,6.03,0.11,5.0,559,Yes,0
23.0,male,Bachelor,33431.0,0,RENT,5000.0,MEDICAL,16.77,0.15,2.0,691,No,1
32.0,male,Associate,38891.0,9,OWN,3400.0,MEDICAL,13.16,0.09,8.0,590,Yes,0
26.0,female,Bachelor,123508.0,3,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.36,0.16,4.0,665,Yes,0
22.0,male,High School,63353.0,0,MORTGAGE,6000.0,PERSONAL,7.88,0.09,4.0,633,Yes,0
43.0,male,Associate,89388.0,17,MORTGAGE,11000.0,MEDICAL,9.91,0.12,15.0,593,Yes,0
30.0,male,Bachelor,157015.0,10,MORTGAGE,4000.0,VENTURE,11.01,0.03,6.0,702,Yes,0
26.0,female,Bachelor,27223.0,7,RENT,6500.0,DEBTCONSOLIDATION,15.79,0.24,6.0,675,No,1
23.0,female,Bachelor,66831.0,0,MORTGAGE,7200.0,VENTURE,11.71,0.11,3.0,706,No,0
24.0,male,Bachelor,35829.0,0,RENT,6000.0,MEDICAL,12.97,0.17,2.0,623,No,0
32.0,male,Master,73224.0,8,RENT,12000.0,MEDICAL,7.11,0.16,8.0,613,Yes,0
22.0,male,Master,48486.0,0,RENT,11000.0,DEBTCONSOLIDATION,12.68,0.23,2.0,571,No,0
30.0,male,High School,182738.0,8,MORTGAGE,17525.0,HOMEIMPROVEMENT,12.72,0.1,7.0,589,Yes,0
21.0,female,Bachelor,84809.0,0,RENT,15000.0,EDUCATION,11.01,0.18,3.0,574,No,0
23.0,male,Associate,56418.0,2,RENT,10000.0,MEDICAL,12.82,0.18,3.0,673,No,1
32.0,male,Bachelor,67134.0,5,RENT,8000.0,PERSONAL,10.0,0.12,9.0,721,Yes,0
24.0,male,High School,36947.0,0,RENT,9500.0,VENTURE,13.92,0.26,2.0,680,No,1
25.0,female,Master,84959.0,3,RENT,12000.0,EDUCATION,11.99,0.14,2.0,637,Yes,0
27.0,male,High School,84794.0,1,MORTGAGE,12000.0,VENTURE,9.91,0.14,6.0,660,Yes,0
45.0,female,Associate,35291.0,22,RENT,3000.0,MEDICAL,11.01,0.09,11.0,657,Yes,0
52.0,female,High School,63273.0,31,OWN,9600.0,PERSONAL,8.49,0.15,22.0,673,Yes,0
33.0,female,High School,30177.0,14,RENT,2000.0,MEDICAL,14.35,0.07,8.0,542,Yes,0
21.0,female,High School,46399.0,0,RENT,9600.0,DEBTCONSOLIDATION,13.11,0.21,4.0,605,Yes,0
23.0,female,High School,40514.0,1,RENT,5000.0,PERSONAL,10.62,0.12,2.0,643,Yes,0
29.0,male,Associate,39543.0,5,RENT,9000.0,PERSONAL,16.77,0.23,8.0,618,Yes,0
26.0,male,Master,64333.0,4,MORTGAGE,11500.0,MEDICAL,14.65,0.18,4.0,713,No,0
33.0,female,Bachelor,44496.0,12,RENT,5610.0,HOMEIMPROVEMENT,11.98,0.13,7.0,687,No,1
29.0,female,High School,58552.0,8,MORTGAGE,7000.0,VENTURE,8.49,0.12,9.0,612,Yes,0
31.0,male,High School,102948.0,6,RENT,16000.0,EDUCATION,11.34,0.16,8.0,560,Yes,0
23.0,male,Associate,65738.0,0,RENT,20000.0,VENTURE,11.83,0.3,4.0,668,No,1
22.0,male,Master,45278.0,1,MORTGAGE,10000.0,VENTURE,12.22,0.22,4.0,642,Yes,0
22.0,female,High School,125971.0,2,MORTGAGE,15000.0,EDUCATION,10.35,0.12,4.0,643,Yes,0
22.0,female,High School,72761.0,1,RENT,9000.0,EDUCATION,7.14,0.12,4.0,548,No,0
25.0,male,High School,25389.0,3,RENT,4750.0,VENTURE,12.98,0.19,4.0,592,No,0
24.0,male,Associate,15229.0,1,OWN,1750.0,VENTURE,11.01,0.11,3.0,631,Yes,0
27.0,female,Bachelor,126666.0,4,MORTGAGE,6000.0,HOMEIMPROVEMENT,7.4,0.05,8.0,597,Yes,0
26.0,female,High School,49646.0,1,RENT,5572.0,PERSONAL,11.5,0.11,7.0,708,Yes,0
22.0,female,Associate,31907.0,0,OWN,3500.0,VENTURE,12.18,0.11,2.0,561,Yes,0
21.0,female,Bachelor,36918.0,0,RENT,12000.0,VENTURE,5.79,0.33,3.0,665,No,1
27.0,female,Master,75709.0,2,MORTGAGE,13000.0,VENTURE,8.2,0.17,5.0,634,No,0
25.0,female,Associate,62450.0,2,OWN,4200.0,HOMEIMPROVEMENT,9.99,0.07,3.0,645,Yes,0
24.0,male,Bachelor,66025.0,0,RENT,2400.0,PERSONAL,8.0,0.04,3.0,683,Yes,0
29.0,female,Associate,93101.0,7,OWN,2400.0,VENTURE,9.62,0.03,10.0,675,Yes,0
30.0,male,Master,59848.0,7,MORTGAGE,5000.0,MEDICAL,15.23,0.08,5.0,706,Yes,0
24.0,female,High School,71595.0,3,RENT,12000.0,MEDICAL,16.08,0.17,3.0,574,No,1
27.0,male,Bachelor,70438.0,3,RENT,4600.0,EDUCATION,13.99,0.07,10.0,705,No,0
27.0,male,High School,70096.0,3,MORTGAGE,8500.0,PERSONAL,7.14,0.12,5.0,572,Yes,0
27.0,female,Master,37008.0,2,RENT,7200.0,PERSONAL,14.08,0.19,7.0,671,Yes,0
24.0,male,Master,60990.0,1,RENT,7000.0,EDUCATION,7.55,0.11,5.0,680,Yes,0
24.0,male,Bachelor,36702.0,0,RENT,3000.0,DEBTCONSOLIDATION,19.29,0.08,2.0,659,No,1
66.0,female,Bachelor,47014.0,44,RENT,11000.0,MEDICAL,5.42,0.23,19.0,743,No,0
31.0,female,Associate,446050.0,9,MORTGAGE,5875.0,HOMEIMPROVEMENT,7.74,0.01,9.0,641,Yes,0
24.0,male,Master,30951.0,3,RENT,2500.0,MEDICAL,13.48,0.08,4.0,716,No,0
24.0,male,Master,75068.0,4,MORTGAGE,1500.0,MEDICAL,6.54,0.02,2.0,589,Yes,0
28.0,male,Associate,53110.0,8,OWN,12250.0,PERSONAL,9.99,0.23,6.0,606,Yes,0
26.0,female,Associate,67259.0,5,RENT,14000.0,EDUCATION,9.99,0.21,4.0,669,Yes,0
29.0,female,Bachelor,101887.0,9,RENT,6000.0,MEDICAL,11.49,0.06,6.0,664,Yes,0
25.0,male,High School,40510.0,2,RENT,7500.0,PERSONAL,12.85,0.19,5.0,504,Yes,0
23.0,male,Master,73024.0,0,RENT,7000.0,EDUCATION,6.75,0.1,4.0,631,No,0
30.0,male,Associate,108761.0,6,RENT,3600.0,EDUCATION,14.91,0.03,6.0,618,Yes,0
31.0,male,Master,22371.0,6,RENT,1041.0,DEBTCONSOLIDATION,13.74,0.05,10.0,667,No,1
27.0,male,Associate,38749.0,2,RENT,4000.0,DEBTCONSOLIDATION,10.64,0.1,5.0,656,No,0
22.0,female,High School,52446.0,1,RENT,9000.0,EDUCATION,14.54,0.17,4.0,630,Yes,0
31.0,female,Bachelor,49792.0,10,RENT,4000.0,MEDICAL,10.0,0.08,10.0,636,Yes,0
23.0,male,Master,55066.0,3,RENT,9437.0,EDUCATION,13.17,0.17,3.0,705,No,0
25.0,male,High School,144741.0,2,MORTGAGE,8468.0,DEBTCONSOLIDATION,5.94,0.06,5.0,657,No,0
26.0,male,Associate,75400.0,4,RENT,10000.0,DEBTCONSOLIDATION,11.26,0.13,2.0,540,Yes,0
22.0,female,Master,59276.0,0,RENT,12000.0,VENTURE,14.65,0.2,3.0,642,No,1
33.0,male,Master,49162.0,11,RENT,15000.0,PERSONAL,9.88,0.31,5.0,700,No,1
30.0,male,Associate,64415.0,10,RENT,12000.0,DEBTCONSOLIDATION,6.03,0.19,7.0,613,Yes,0
25.0,female,Bachelor,40836.0,0,MORTGAGE,3000.0,VENTURE,6.53,0.07,2.0,597,Yes,0
24.0,female,Bachelor,87422.0,0,MORTGAGE,2100.0,VENTURE,11.01,0.02,2.0,664,No,0
26.0,male,High School,74170.0,3,OWN,1500.0,HOMEIMPROVEMENT,12.84,0.02,2.0,623,No,0
22.0,male,Bachelor,117469.0,0,MORTGAGE,14000.0,DEBTCONSOLIDATION,11.48,0.12,2.0,686,No,1
22.0,female,Associate,54870.0,0,RENT,20000.0,EDUCATION,7.9,0.36,4.0,631,No,1
23.0,male,High School,65597.0,2,MORTGAGE,7000.0,VENTURE,6.62,0.11,3.0,635,Yes,0
28.0,female,Master,67958.0,8,MORTGAGE,5050.0,HOMEIMPROVEMENT,12.29,0.07,5.0,660,No,1
29.0,male,Associate,62071.0,6,RENT,3705.0,PERSONAL,12.33,0.06,6.0,642,No,1
22.0,female,High School,61414.0,0,MORTGAGE,12000.0,VENTURE,7.9,0.2,3.0,618,Yes,0
23.0,male,High School,57614.0,0,RENT,5000.0,DEBTCONSOLIDATION,10.25,0.09,2.0,682,Yes,0
22.0,male,Associate,85105.0,2,MORTGAGE,8000.0,VENTURE,13.35,0.09,2.0,590,Yes,0
26.0,male,Bachelor,61001.0,5,MORTGAGE,13000.0,MEDICAL,11.97,0.21,3.0,616,No,0
21.0,male,Bachelor,15237.0,0,RENT,3200.0,VENTURE,11.49,0.21,2.0,631,No,1
54.0,female,High School,129725.0,34,RENT,10000.0,VENTURE,9.91,0.08,20.0,744,Yes,0
28.0,female,Bachelor,68879.0,7,MORTGAGE,12300.0,PERSONAL,7.88,0.18,7.0,673,Yes,0
27.0,female,Associate,57566.0,6,RENT,9000.0,EDUCATION,12.98,0.16,7.0,619,Yes,0
29.0,female,High School,180438.0,8,RENT,15000.0,PERSONAL,16.32,0.08,9.0,628,Yes,0
41.0,male,High School,86014.0,21,RENT,10000.0,VENTURE,11.36,0.12,12.0,608,No,0
23.0,female,High School,74473.0,0,RENT,20000.0,MEDICAL,11.14,0.27,2.0,460,No,1
29.0,male,Bachelor,288993.0,3,MORTGAGE,5000.0,EDUCATION,7.88,0.02,8.0,615,Yes,0
26.0,male,Master,100300.0,0,RENT,5450.0,VENTURE,7.9,0.05,3.0,605,Yes,0
26.0,male,Bachelor,101033.0,2,MORTGAGE,28000.0,MEDICAL,15.62,0.28,2.0,648,No,1
24.0,male,Associate,84645.0,2,RENT,12000.0,PERSONAL,10.65,0.14,2.0,525,Yes,0
27.0,male,Bachelor,143477.0,4,OWN,5000.0,EDUCATION,7.51,0.03,5.0,526,Yes,0
27.0,male,Bachelor,62433.0,4,OWN,18000.0,VENTURE,7.49,0.29,6.0,570,No,0
29.0,female,Bachelor,234882.0,6,MORTGAGE,3600.0,VENTURE,14.26,0.02,7.0,619,No,1
29.0,male,Bachelor,162898.0,3,MORTGAGE,11000.0,VENTURE,9.79,0.07,8.0,704,No,0
26.0,male,High School,156977.0,8,MORTGAGE,4000.0,MEDICAL,10.99,0.03,3.0,647,No,0
31.0,male,Bachelor,173907.0,8,MORTGAGE,7785.0,MEDICAL,14.99,0.04,11.0,602,Yes,0
41.0,male,Associate,85412.0,18,RENT,9537.0,EDUCATION,10.99,0.11,13.0,606,No,0
22.0,female,Associate,40385.0,0,MORTGAGE,12500.0,EDUCATION,14.26,0.31,2.0,660,No,0
35.0,male,Bachelor,121014.0,12,MORTGAGE,1800.0,VENTURE,9.63,0.01,8.0,665,No,0
28.0,female,Associate,76145.0,2,RENT,5474.0,HOMEIMPROVEMENT,13.45,0.07,4.0,599,Yes,0
27.0,male,Associate,31196.0,6,RENT,8000.0,DEBTCONSOLIDATION,14.84,0.26,5.0,669,No,1
24.0,female,High School,87304.0,0,RENT,3000.0,PERSONAL,11.72,0.03,2.0,635,No,0
24.0,male,Bachelor,56216.0,2,RENT,5975.0,PERSONAL,14.46,0.11,4.0,657,No,1
23.0,female,Associate,20424.0,0,RENT,5000.0,PERSONAL,12.08,0.24,3.0,587,No,1
22.0,female,Master,58498.0,1,MORTGAGE,15000.0,MEDICAL,11.86,0.26,4.0,630,Yes,0
21.0,female,Bachelor,24491.0,0,RENT,5600.0,MEDICAL,10.75,0.23,4.0,589,No,0
27.0,male,High School,79584.0,3,RENT,8750.0,MEDICAL,9.63,0.11,5.0,626,Yes,0
51.0,male,High School,118380.0,26,RENT,6000.0,PERSONAL,15.96,0.05,23.0,687,Yes,0
22.0,female,Master,75980.0,2,RENT,6400.0,PERSONAL,11.71,0.08,3.0,699,Yes,0
23.0,male,Bachelor,119097.0,3,MORTGAGE,10000.0,EDUCATION,11.14,0.08,4.0,679,Yes,0
30.0,male,Associate,94571.0,6,RENT,3000.0,VENTURE,11.97,0.03,6.0,564,Yes,0
24.0,female,High School,44080.0,3,RENT,10000.0,EDUCATION,5.99,0.23,3.0,612,Yes,0
34.0,male,Master,36594.0,13,MORTGAGE,14000.0,VENTURE,7.51,0.38,8.0,603,Yes,0
49.0,male,Bachelor,82057.0,24,RENT,15000.0,EDUCATION,12.92,0.18,24.0,726,Yes,0
28.0,male,Master,42831.0,6,OWN,10000.0,VENTURE,12.99,0.23,9.0,511,Yes,0
32.0,male,Associate,61203.0,8,RENT,3500.0,PERSONAL,11.01,0.06,6.0,533,No,0
25.0,male,High School,103059.0,0,RENT,9600.0,EDUCATION,10.15,0.09,5.0,541,No,0
35.0,female,Associate,78942.0,10,MORTGAGE,6500.0,VENTURE,5.42,0.08,5.0,646,No,0
24.0,male,High School,61142.0,0,MORTGAGE,8000.0,PERSONAL,11.0,0.13,3.0,531,Yes,0
27.0,female,High School,136165.0,3,MORTGAGE,10400.0,HOMEIMPROVEMENT,15.62,0.08,6.0,574,Yes,0
23.0,male,Bachelor,24079.0,0,RENT,6000.0,HOMEIMPROVEMENT,10.19,0.25,3.0,640,No,1
24.0,male,High School,90080.0,2,RENT,6800.0,DEBTCONSOLIDATION,20.0,0.08,2.0,666,No,1
25.0,male,Bachelor,60851.0,1,RENT,6075.0,HOMEIMPROVEMENT,10.0,0.1,2.0,676,No,0
22.0,female,Master,33893.0,0,RENT,1200.0,VENTURE,13.06,0.04,2.0,645,Yes,0
32.0,male,Associate,154987.0,6,RENT,10000.0,VENTURE,13.85,0.06,5.0,674,No,1
24.0,male,Master,58914.0,2,OWN,4400.0,VENTURE,5.99,0.07,4.0,656,Yes,0
24.0,male,Bachelor,182130.0,0,RENT,2424.0,EDUCATION,7.62,0.01,3.0,661,Yes,0
25.0,female,Master,123310.0,3,MORTGAGE,13913.0,DEBTCONSOLIDATION,8.34,0.11,3.0,648,No,0
33.0,female,High School,62376.0,11,RENT,1118.0,VENTURE,10.21,0.02,11.0,627,No,0
26.0,male,Bachelor,78751.0,3,RENT,13625.0,MEDICAL,11.01,0.17,3.0,608,Yes,0
33.0,female,Associate,48867.0,13,RENT,4000.0,DEBTCONSOLIDATION,7.88,0.08,10.0,550,Yes,0
29.0,female,High School,60829.0,6,MORTGAGE,10000.0,PERSONAL,7.44,0.16,8.0,664,Yes,0
22.0,female,Associate,27321.0,3,RENT,4350.0,MEDICAL,11.54,0.16,3.0,651,Yes,0
23.0,female,Master,39839.0,1,MORTGAGE,1000.0,EDUCATION,10.95,0.03,2.0,713,No,0
28.0,female,High School,75534.0,5,MORTGAGE,10675.0,EDUCATION,7.49,0.14,7.0,642,Yes,0
25.0,female,High School,97083.0,4,RENT,2000.0,VENTURE,11.49,0.02,3.0,617,Yes,0
36.0,female,High School,76406.0,12,RENT,15000.0,EDUCATION,11.71,0.2,13.0,677,No,1
30.0,male,Master,93947.0,7,MORTGAGE,9000.0,DEBTCONSOLIDATION,7.88,0.1,7.0,676,Yes,0
22.0,male,Bachelor,63582.0,0,MORTGAGE,9750.0,EDUCATION,13.06,0.15,3.0,629,Yes,0
24.0,male,High School,18450.0,1,RENT,3825.0,MEDICAL,11.01,0.21,2.0,635,No,1
32.0,male,Bachelor,64742.0,9,MORTGAGE,7500.0,MEDICAL,11.26,0.12,10.0,632,Yes,0
32.0,female,Master,46968.0,8,RENT,10000.0,PERSONAL,9.63,0.21,6.0,661,Yes,0
22.0,male,High School,44138.0,0,MORTGAGE,12375.0,PERSONAL,11.01,0.28,3.0,624,Yes,0
41.0,male,High School,86688.0,19,RENT,10000.0,EDUCATION,7.14,0.12,14.0,702,Yes,0
27.0,male,Associate,41361.0,2,RENT,3259.0,MEDICAL,14.13,0.08,5.0,628,No,0
31.0,male,Master,36673.0,4,RENT,7000.0,EDUCATION,6.92,0.19,8.0,644,No,0
25.0,female,High School,109219.0,5,MORTGAGE,1195.0,EDUCATION,8.76,0.01,4.0,617,Yes,0
25.0,male,Master,80971.0,0,RENT,21605.0,MEDICAL,11.55,0.27,6.0,547,No,1
30.0,male,Master,72629.0,7,RENT,6000.0,DEBTCONSOLIDATION,9.35,0.08,9.0,605,No,0
23.0,female,High School,80566.0,0,OWN,4000.0,EDUCATION,8.32,0.05,2.0,642,No,0
26.0,female,Master,190662.0,4,RENT,4000.0,HOMEIMPROVEMENT,14.84,0.02,3.0,670,No,1
27.0,female,Bachelor,85170.0,6,MORTGAGE,8000.0,HOMEIMPROVEMENT,14.46,0.09,7.0,720,No,0
