person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
31.0,female,Associate,312794.0,9,MORTGAGE,25000.0,DEBTCONSOLIDATION,13.57,0.08,10.0,694,No,0
38.0,male,High School,102880.0,16,MORTGAGE,10000.0,VENTURE,11.01,0.1,12.0,652,Yes,0
26.0,male,Bachelor,121130.0,3,RENT,3000.0,DEBTCONSOLIDATION,13.57,0.02,3.0,503,Yes,0
22.0,female,High School,70597.0,0,RENT,3000.0,EDUCATION,11.83,0.04,2.0,625,Yes,0
28.0,male,Bachelor,116648.0,7,MORTGAGE,6000.0,PERSONAL,12.69,0.05,10.0,707,No,0
25.0,male,Bachelor,73070.0,1,OWN,16000.0,MEDICAL,7.88,0.22,4.0,584,Yes,0
24.0,female,High School,73324.0,5,OWN,15000.0,VENTURE,16.89,0.2,2.0,632,Yes,0
35.0,male,Associate,108966.0,14,RENT,11000.0,PERSONAL,11.99,0.1,10.0,648,No,0
43.0,female,High School,30948.0,23,MORTGAGE,10000.0,EDUCATION,9.62,0.32,17.0,678,Yes,0
26.0,female,Doctorate,49987.0,3,MORTGAGE,8000.0,PERSONAL,6.77,0.16,4.0,598,Yes,0
23.0,male,High School,149018.0,0,RENT,2800.0,DEBTCONSOLIDATION,13.49,0.02,3.0,687,No,0
22.0,female,Bachelor,44376.0,0,RENT,10500.0,DEBTCONSOLIDATION,10.74,0.24,2.0,623,No,0
23.0,male,Bachelor,26475.0,0,RENT,3000.0,HOMEIMPROVEMENT,12.23,0.11,3.0,640,Yes,0
27.0,male,Associate,34574.0,6,RENT,3436.0,HOMEIMPROVEMENT,15.89,0.1,5.0,645,No,1
22.0,male,High School,64057.0,2,RENT,26056.0,EDUCATION,15.68,0.41,3.0,652,No,1
27.0,male,Master,31184.0,5,OWN,8000.0,EDUCATION,9.52,0.26,6.0,675,Yes,0
32.0,male,Master,43996.0,11,RENT,10000.0,VENTURE,11.99,0.23,9.0,706,Yes,0
35.0,male,High School,601036.0,12,MORTGAGE,7500.0,DEBTCONSOLIDATION,12.29,0.01,9.0,549,Yes,0
22.0,male,Associate,63225.0,3,RENT,12000.0,EDUCATION,11.99,0.19,3.0,681,Yes,0
36.0,female,Associate,41273.0,14,RENT,12000.0,EDUCATION,11.36,0.29,16.0,612,No,1
23.0,male,High School,103998.0,0,MORTGAGE,15000.0,PERSONAL,6.03,0.14,2.0,654,Yes,0
25.0,male,Associate,361124.0,1,MORTGAGE,24223.0,MEDICAL,18.68,0.07,3.0,601,Yes,0
31.0,male,Master,57555.0,5,RENT,10000.0,EDUCATION,11.99,0.17,8.0,613,Yes,0
23.0,male,Associate,44108.0,3,RENT,3000.0,HOMEIMPROVEMENT,11.35,0.07,4.0,477,No,1
25.0,female,Master,25942.0,4,RENT,4500.0,EDUCATION,16.45,0.17,4.0,625,No,1
28.0,male,Associate,130170.0,9,RENT,20000.0,PERSONAL,15.31,0.15,7.0,664,No,1
24.0,female,Bachelor,35909.0,2,MORTGAGE,2500.0,DEBTCONSOLIDATION,6.76,0.07,2.0,636,Yes,0
22.0,female,Associate,82567.0,0,RENT,15000.0,MEDICAL,10.37,0.18,3.0,555,No,0
25.0,female,Bachelor,78865.0,0,RENT,4000.0,PERSONAL,8.25,0.05,4.0,683,Yes,0
28.0,female,Associate,66954.0,7,MORTGAGE,20000.0,EDUCATION,6.92,0.3,7.0,612,Yes,0
28.0,female,High School,30941.0,4,RENT,5000.0,EDUCATION,7.51,0.16,7.0,578,Yes,0
25.0,male,Bachelor,97293.0,2,OWN,25000.0,EDUCATION,11.48,0.26,4.0,652,Yes,0
27.0,male,High School,61060.0,4,MORTGAGE,2100.0,EDUCATION,9.91,0.03,6.0,552,Yes,0
25.0,female,Associate,61772.0,0,RENT,6200.0,MEDICAL,11.01,0.1,4.0,686,Yes,0
31.0,female,Associate,103681.0,8,OWN,2000.0,VENTURE,10.74,0.02,6.0,628,Yes,0
25.0,female,Bachelor,37132.0,5,RENT,6000.0,DEBTCONSOLIDATION,16.37,0.16,3.0,634,No,1
35.0,female,Associate,82654.0,12,RENT,15600.0,MEDICAL,12.84,0.19,8.0,623,No,0
24.0,male,High School,55152.0,1,RENT,15000.0,DEBTCONSOLIDATION,11.62,0.27,3.0,650,No,1
23.0,female,Bachelor,144831.0,2,OWN,3600.0,VENTURE,10.59,0.02,4.0,646,Yes,0
24.0,male,High School,65918.0,1,MORTGAGE,8525.0,MEDICAL,8.59,0.13,4.0,605,Yes,0
31.0,male,Master,72864.0,9,OWN,24250.0,EDUCATION,12.18,0.33,7.0,621,Yes,0
25.0,male,High School,72958.0,5,RENT,20000.0,EDUCATION,11.01,0.27,4.0,658,No,1
27.0,female,Master,126219.0,3,MORTGAGE,23000.0,MEDICAL,18.43,0.18,9.0,578,No,1
30.0,female,Bachelor,263825.0,7,MORTGAGE,35000.0,MEDICAL,19.69,0.13,9.0,670,No,1
29.0,male,Associate,46732.0,6,RENT,1000.0,EDUCATION,7.99,0.02,9.0,671,Yes,0
25.0,female,Bachelor,72861.0,0,RENT,2400.0,VENTURE,11.49,0.03,3.0,658,Yes,0
26.0,male,Bachelor,211272.0,3,MORTGAGE,3000.0,DEBTCONSOLIDATION,8.94,0.01,3.0,673,No,0
23.0,female,High School,60701.0,2,MORTGAGE,4000.0,PERSONAL,11.84,0.07,4.0,556,No,0
33.0,male,Bachelor,51674.0,10,RENT,3600.0,MEDICAL,12.68,0.07,5.0,692,No,0
54.0,female,High School,151284.0,32,MORTGAGE,12000.0,PERSONAL,6.62,0.08,24.0,688,No,0
26.0,male,Associate,48103.0,5,MORTGAGE,4000.0,MEDICAL,15.05,0.08,3.0,628,No,1
25.0,male,Associate,54982.0,1,RENT,1800.0,DEBTCONSOLIDATION,12.61,0.03,4.0,648,Yes,0
26.0,female,Bachelor,62167.0,5,RENT,10000.0,PERSONAL,11.35,0.16,4.0,708,No,1
22.0,male,Bachelor,39278.0,0,MORTGAGE,3625.0,EDUCATION,6.92,0.09,3.0,632,No,0
30.0,female,Bachelor,39940.0,11,RENT,9001.0,MEDICAL,11.22,0.23,10.0,582,Yes,0
35.0,female,Doctorate,41656.0,8,RENT,1600.0,VENTURE,14.84,0.04,6.0,616,No,1
31.0,female,Bachelor,65994.0,11,RENT,12000.0,DEBTCONSOLIDATION,15.02,0.18,8.0,612,No,1
37.0,male,Associate,27006.0,9,RENT,6500.0,MEDICAL,8.49,0.24,12.0,556,No,0
22.0,female,Bachelor,71504.0,2,RENT,10000.0,PERSONAL,7.51,0.14,4.0,612,Yes,0
24.0,female,Bachelor,29776.0,4,OWN,4200.0,VENTURE,6.99,0.14,3.0,614,Yes,0
27.0,male,Bachelor,53273.0,6,MORTGAGE,9061.0,EDUCATION,14.02,0.17,4.0,712,No,1
28.0,female,Bachelor,121109.0,4,MORTGAGE,3950.0,EDUCATION,11.01,0.03,5.0,702,No,0
24.0,male,Master,29713.0,2,OWN,6000.0,MEDICAL,14.56,0.2,3.0,688,No,0
21.0,female,High School,37163.0,0,RENT,3500.0,PERSONAL,7.9,0.09,2.0,560,Yes,0
24.0,female,High School,51247.0,4,MORTGAGE,2500.0,HOMEIMPROVEMENT,15.28,0.05,2.0,582,Yes,0
32.0,female,High School,216789.0,13,MORTGAGE,10000.0,PERSONAL,7.9,0.05,10.0,589,Yes,0
28.0,male,Master,42912.0,5,RENT,7000.0,PERSONAL,12.69,0.16,8.0,655,Yes,0
25.0,female,High School,39466.0,2,RENT,12077.0,MEDICAL,8.43,0.31,2.0,627,No,1
24.0,female,Master,102793.0,3,MORTGAGE,35000.0,PERSONAL,11.01,0.34,2.0,536,Yes,0
31.0,male,Master,72864.0,10,RENT,12000.0,PERSONAL,13.98,0.16,5.0,693,Yes,0
22.0,male,Master,73098.0,0,RENT,2100.0,VENTURE,13.43,0.03,2.0,622,Yes,0
24.0,female,Associate,121085.0,1,RENT,12000.0,HOMEIMPROVEMENT,7.9,0.1,2.0,601,No,0
26.0,female,Associate,60877.0,5,RENT,10000.0,HOMEIMPROVEMENT,6.91,0.16,2.0,651,Yes,0
30.0,female,Bachelor,139867.0,5,RENT,4123.0,MEDICAL,12.72,0.03,8.0,663,No,1
37.0,female,Bachelor,108487.0,15,RENT,6600.0,MEDICAL,12.53,0.06,12.0,700,Yes,0
22.0,female,High School,105222.0,0,MORTGAGE,10000.0,EDUCATION,10.18,0.1,3.0,687,No,0
24.0,female,High School,79182.0,3,MORTGAGE,12000.0,VENTURE,12.69,0.15,4.0,591,Yes,0
22.0,male,High School,28585.0,0,RENT,4842.0,EDUCATION,13.52,0.17,4.0,658,Yes,0
28.0,female,Master,64606.0,5,RENT,7000.0,DEBTCONSOLIDATION,9.88,0.11,9.0,671,Yes,0
27.0,male,Master,76503.0,2,MORTGAGE,2500.0,PERSONAL,7.68,0.03,7.0,515,Yes,0
27.0,female,Master,88669.0,2,MORTGAGE,10500.0,HOMEIMPROVEMENT,11.83,0.12,6.0,676,No,1
32.0,male,Master,168881.0,9,MORTGAGE,25000.0,VENTURE,10.08,0.15,7.0,699,No,0
36.0,male,High School,132794.0,9,MORTGAGE,16000.0,VENTURE,6.03,0.12,12.0,686,No,0
28.0,male,High School,29487.0,7,RENT,5596.0,VENTURE,12.67,0.19,5.0,677,Yes,0
22.0,female,Associate,45759.0,0,RENT,10000.0,EDUCATION,6.92,0.22,2.0,678,Yes,0
25.0,male,Master,79020.0,4,MORTGAGE,1523.0,VENTURE,5.49,0.02,4.0,651,Yes,0
23.0,female,Bachelor,106578.0,1,MORTGAGE,1000.0,VENTURE,13.49,0.01,4.0,652,No,1
23.0,female,Bachelor,39650.0,0,MORTGAGE,1200.0,VENTURE,7.68,0.03,4.0,702,No,0
24.0,male,High School,128248.0,2,RENT,13000.0,HOMEIMPROVEMENT,12.69,0.1,4.0,514,No,1
34.0,male,Associate,96854.0,10,MORTGAGE,12000.0,PERSONAL,7.49,0.12,9.0,663,No,0
27.0,male,Master,115702.0,0,RENT,25000.0,VENTURE,16.89,0.22,10.0,689,No,1
30.0,male,Associate,252823.0,6,MORTGAGE,24250.0,HOMEIMPROVEMENT,12.87,0.1,6.0,613,Yes,0
33.0,female,Bachelor,57849.0,10,RENT,21000.0,PERSONAL,11.01,0.36,8.0,680,No,1
24.0,male,Master,93285.0,5,MORTGAGE,12000.0,DEBTCONSOLIDATION,8.34,0.13,4.0,668,Yes,0
30.0,male,Master,242418.0,4,RENT,12060.0,VENTURE,11.17,0.05,9.0,602,Yes,0
22.0,female,Master,67178.0,0,RENT,5000.0,EDUCATION,11.01,0.07,3.0,680,Yes,0
31.0,male,Associate,67876.0,12,RENT,7000.0,MEDICAL,7.29,0.1,8.0,666,Yes,0
22.0,male,High School,60915.0,0,MORTGAGE,8800.0,VENTURE,11.11,0.14,4.0,653,Yes,0
22.0,male,Associate,69328.0,0,RENT,1800.0,DEBTCONSOLIDATION,14.27,0.03,3.0,526,Yes,0
22.0,female,Master,51399.0,4,RENT,3600.0,VENTURE,14.72,0.07,4.0,718,No,0
22.0,male,Associate,73010.0,0,MORTGAGE,18000.0,DEBTCONSOLIDATION,12.99,0.25,2.0,521,Yes,0
29.0,male,Associate,48344.0,3,RENT,5000.0,MEDICAL,7.74,0.1,7.0,610,Yes,0
28.0,female,Bachelor,64530.0,10,MORTGAGE,5000.0,EDUCATION,7.14,0.08,10.0,647,No,1
24.0,female,High School,34621.0,3,RENT,6400.0,MEDICAL,14.75,0.18,4.0,678,Yes,0
27.0,male,Associate,361226.0,5,MORTGAGE,35000.0,DEBTCONSOLIDATION,11.01,0.1,8.0,675,Yes,0
23.0,male,Associate,56322.0,2,RENT,9000.0,PERSONAL,9.99,0.16,3.0,621,No,0
31.0,female,Associate,87347.0,6,RENT,20946.0,EDUCATION,12.06,0.24,7.0,549,No,1
25.0,female,High School,56333.0,3,RENT,7000.0,MEDICAL,8.49,0.12,3.0,545,Yes,0
22.0,male,Bachelor,74528.0,0,MORTGAGE,16000.0,MEDICAL,16.45,0.21,4.0,611,No,1
24.0,female,Master,47921.0,3,RENT,3000.0,MEDICAL,14.61,0.06,4.0,681,No,1
23.0,female,Associate,145205.0,2,MORTGAGE,3750.0,DEBTCONSOLIDATION,5.42,0.03,3.0,653,No,0
24.0,male,High School,63972.0,0,MORTGAGE,7000.0,HOMEIMPROVEMENT,6.38,0.11,3.0,642,No,0
23.0,female,Associate,39111.0,3,MORTGAGE,10000.0,EDUCATION,11.71,0.26,2.0,669,Yes,0
25.0,female,Associate,53945.0,3,RENT,4500.0,DEBTCONSOLIDATION,5.99,0.08,3.0,671,No,0
24.0,female,High School,104115.0,2,MORTGAGE,12000.0,MEDICAL,15.99,0.12,4.0,576,No,1
26.0,male,Bachelor,52063.0,5,MORTGAGE,10000.0,EDUCATION,7.31,0.19,3.0,644,Yes,0
26.0,male,Doctorate,95819.0,4,MORTGAGE,14000.0,PERSONAL,13.57,0.15,3.0,683,No,0
28.0,female,High School,114918.0,7,MORTGAGE,5000.0,MEDICAL,11.01,0.04,7.0,663,Yes,0
25.0,female,High School,95321.0,3,MORTGAGE,10000.0,MEDICAL,9.62,0.1,2.0,500,Yes,0
24.0,male,High School,30863.0,0,RENT,5000.0,VENTURE,7.14,0.16,2.0,582,Yes,0
30.0,female,Associate,103035.0,9,MORTGAGE,15000.0,MEDICAL,7.31,0.15,8.0,568,Yes,0
22.0,male,Associate,44001.0,2,RENT,10000.0,PERSONAL,6.03,0.23,3.0,658,Yes,0
22.0,male,Bachelor,26833.0,1,RENT,4500.0,HOMEIMPROVEMENT,12.05,0.17,2.0,617,No,1
28.0,female,Associate,150831.0,5,RENT,6000.0,PERSONAL,7.51,0.04,10.0,653,Yes,0
23.0,male,Bachelor,73307.0,1,RENT,8000.0,EDUCATION,10.25,0.11,3.0,630,Yes,0
44.0,female,High School,32651.0,22,RENT,5000.0,EDUCATION,10.0,0.15,11.0,718,No,0
28.0,male,Bachelor,115825.0,6,MORTGAGE,5884.0,PERSONAL,10.27,0.05,7.0,661,No,0
22.0,male,Master,53440.0,1,MORTGAGE,11000.0,DEBTCONSOLIDATION,15.68,0.21,4.0,593,No,1
27.0,male,Associate,100378.0,6,RENT,9000.0,EDUCATION,15.31,0.09,5.0,715,Yes,0
25.0,female,High School,44441.0,5,RENT,3600.0,EDUCATION,15.23,0.08,4.0,571,Yes,0
37.0,male,High School,97114.0,16,MORTGAGE,6000.0,VENTURE,11.2,0.06,14.0,538,Yes,0
24.0,female,Bachelor,74016.0,0,RENT,16400.0,HOMEIMPROVEMENT,10.99,0.22,4.0,640,No,0
25.0,female,Bachelor,115039.0,3,MORTGAGE,6545.0,EDUCATION,8.05,0.06,3.0,626,Yes,0
24.0,female,Bachelor,49774.0,0,RENT,4800.0,MEDICAL,13.85,0.1,3.0,698,No,0
23.0,female,Associate,73071.0,0,MORTGAGE,20000.0,EDUCATION,7.66,0.27,4.0,605,No,0
21.0,female,High School,54847.0,0,RENT,6500.0,VENTURE,10.74,0.12,2.0,636,No,0
27.0,male,Bachelor,140239.0,7,MORTGAGE,18000.0,PERSONAL,8.62,0.13,9.0,456,Yes,0
48.0,male,Doctorate,39247.0,24,RENT,8800.0,MEDICAL,15.62,0.22,11.0,597,No,1
25.0,male,Bachelor,187440.0,5,MORTGAGE,10500.0,HOMEIMPROVEMENT,7.49,0.06,2.0,562,No,0
23.0,male,Associate,109345.0,2,RENT,2000.0,PERSONAL,7.88,0.02,3.0,666,No,0
23.0,male,Bachelor,180696.0,3,MORTGAGE,25000.0,MEDICAL,12.98,0.14,3.0,591,Yes,0
46.0,male,Master,42945.0,23,RENT,1000.0,VENTURE,7.9,0.02,12.0,633,Yes,0
28.0,female,High School,127153.0,7,MORTGAGE,24000.0,DEBTCONSOLIDATION,11.01,0.19,6.0,601,Yes,0
23.0,female,Master,103780.0,0,MORTGAGE,6000.0,EDUCATION,10.0,0.06,3.0,646,No,0
32.0,male,Bachelor,57554.0,10,OWN,6000.0,VENTURE,8.9,0.1,5.0,640,Yes,0
28.0,male,High School,52632.0,5,RENT,7000.0,MEDICAL,11.01,0.13,8.0,653,Yes,0
26.0,female,Associate,49041.0,0,MORTGAGE,6500.0,VENTURE,8.32,0.13,3.0,654,No,0
22.0,male,High School,165648.0,0,MORTGAGE,25000.0,MEDICAL,9.99,0.15,4.0,619,Yes,0
26.0,male,High School,28352.0,5,RENT,7000.0,HOMEIMPROVEMENT,8.0,0.25,4.0,622,No,1
26.0,female,Bachelor,221574.0,4,RENT,8000.0,PERSONAL,15.62,0.04,4.0,545,No,1
30.0,female,Bachelor,60163.0,9,MORTGAGE,15025.0,EDUCATION,6.03,0.25,8.0,691,Yes,0
23.0,male,High School,34765.0,0,RENT,2875.0,VENTURE,15.23,0.08,3.0,633,No,0
38.0,female,Associate,79027.0,14,MORTGAGE,11500.0,PERSONAL,13.92,0.15,14.0,630,No,0
23.0,male,Bachelor,63602.0,1,MORTGAGE,5000.0,PERSONAL,6.98,0.08,3.0,617,Yes,0
22.0,male,Bachelor,47190.0,0,RENT,4000.0,EDUCATION,12.99,0.08,2.0,687,Yes,0
22.0,male,Associate,47896.0,3,OWN,1000.0,MEDICAL,11.01,0.02,3.0,682,No,0
24.0,male,Associate,124651.0,3,MORTGAGE,21000.0,VENTURE,13.49,0.17,2.0,614,No,0
21.0,male,Associate,44065.0,0,RENT,18500.0,EDUCATION,10.91,0.42,3.0,690,No,1
29.0,male,High School,210967.0,6,RENT,25000.0,PERSONAL,10.74,0.12,5.0,598,Yes,0
29.0,female,Bachelor,33273.0,6,RENT,5000.0,PERSONAL,6.76,0.15,9.0,674,Yes,0
30.0,male,Bachelor,85987.0,8,RENT,8000.0,MEDICAL,11.12,0.09,8.0,584,No,0
27.0,male,High School,38316.0,6,RENT,6000.0,EDUCATION,13.83,0.16,7.0,677,No,0
35.0,female,Bachelor,54928.0,13,RENT,5200.0,MEDICAL,13.08,0.09,10.0,683,Yes,0
34.0,female,Master,59196.0,12,MORTGAGE,8400.0,VENTURE,11.52,0.14,10.0,726,Yes,0
29.0,male,Master,60733.0,9,RENT,3000.0,MEDICAL,7.29,0.05,6.0,615,Yes,0
26.0,female,Associate,81614.0,0,RENT,12000.0,HOMEIMPROVEMENT,12.26,0.15,5.0,607,Yes,0
25.0,female,High School,114038.0,7,MORTGAGE,35000.0,PERSONAL,7.49,0.31,3.0,597,Yes,0
24.0,female,Associate,87345.0,2,MORTGAGE,8000.0,HOMEIMPROVEMENT,12.21,0.09,3.0,700,Yes,0
24.0,female,Master,81138.0,1,MORTGAGE,1120.0,MEDICAL,9.84,0.01,4.0,707,Yes,0
32.0,female,High School,97389.0,9,RENT,1500.0,HOMEIMPROVEMENT,10.74,0.02,10.0,638,No,0
40.0,female,Bachelor,208554.0,15,RENT,20000.0,DEBTCONSOLIDATION,11.01,0.1,13.0,706,Yes,0
32.0,female,High School,156895.0,10,MORTGAGE,14178.0,VENTURE,10.6,0.09,11.0,594,No,0
35.0,female,High School,106164.0,13,RENT,28000.0,MEDICAL,18.28,0.26,10.0,657,No,1
23.0,male,High School,28622.0,0,RENT,2400.0,EDUCATION,5.99,0.08,3.0,668,Yes,0
24.0,male,High School,67238.0,2,RENT,9100.0,MEDICAL,11.01,0.14,2.0,652,Yes,0
22.0,male,High School,51269.0,1,MORTGAGE,3200.0,PERSONAL,7.9,0.06,3.0,519,No,1
30.0,female,High School,72875.0,5,MORTGAGE,6000.0,HOMEIMPROVEMENT,8.94,0.08,8.0,660,No,0
24.0,male,Bachelor,55095.0,1,RENT,4000.0,DEBTCONSOLIDATION,15.99,0.07,4.0,678,No,1
23.0,male,Associate,90622.0,3,RENT,18000.0,VENTURE,12.73,0.2,2.0,602,Yes,0
23.0,female,Associate,66995.0,2,RENT,10000.0,EDUCATION,11.19,0.15,3.0,547,Yes,0
24.0,female,High School,109170.0,1,RENT,10000.0,DEBTCONSOLIDATION,11.01,0.09,2.0,634,Yes,0
28.0,male,Master,90121.0,5,MORTGAGE,7000.0,VENTURE,15.38,0.08,9.0,587,No,1
31.0,male,High School,97308.0,8,MORTGAGE,3500.0,MEDICAL,12.61,0.04,10.0,664,No,0
37.0,female,High School,63393.0,14,MORTGAGE,16000.0,DEBTCONSOLIDATION,15.25,0.25,11.0,598,No,1
29.0,male,Bachelor,103930.0,7,MORTGAGE,9500.0,EDUCATION,11.01,0.09,9.0,714,Yes,0
32.0,female,Associate,168777.0,6,MORTGAGE,25000.0,HOMEIMPROVEMENT,15.65,0.15,10.0,626,Yes,0
54.0,female,High School,144821.0,29,MORTGAGE,17625.0,PERSONAL,7.49,0.12,19.0,698,Yes,0
22.0,male,Bachelor,44020.0,4,MORTGAGE,7750.0,VENTURE,9.99,0.18,4.0,661,No,0
29.0,female,Master,67086.0,7,RENT,14000.0,HOMEIMPROVEMENT,11.71,0.21,6.0,620,Yes,0
25.0,male,Bachelor,72755.0,4,RENT,1200.0,DEBTCONSOLIDATION,7.66,0.02,3.0,574,Yes,0
28.0,female,High School,139299.0,7,MORTGAGE,18000.0,DEBTCONSOLIDATION,10.87,0.13,9.0,461,Yes,0
25.0,male,Bachelor,55007.0,2,RENT,5000.0,PERSONAL,11.97,0.09,3.0,685,No,0
22.0,female,High School,39626.0,0,MORTGAGE,10000.0,EDUCATION,10.83,0.25,3.0,667,Yes,0
24.0,male,High School,103862.0,1,RENT,4817.0,VENTURE,9.44,0.05,4.0,536,No,0
23.0,female,Bachelor,87740.0,0,MORTGAGE,8000.0,MEDICAL,13.61,0.09,2.0,627,Yes,0
24.0,male,Bachelor,74171.0,2,MORTGAGE,5100.0,EDUCATION,10.51,0.07,2.0,632,Yes,0
23.0,male,High School,58374.0,4,RENT,12000.0,PERSONAL,6.03,0.21,2.0,561,No,0
32.0,male,High School,28446.0,7,RENT,10000.0,PERSONAL,11.97,0.35,11.0,593,No,1
25.0,female,Associate,133144.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,9.37,0.11,4.0,706,No,0
28.0,male,Bachelor,57071.0,5,MORTGAGE,7500.0,VENTURE,9.06,0.13,7.0,640,Yes,0
25.0,male,Associate,39255.0,1,RENT,6000.0,MEDICAL,12.92,0.15,2.0,611,No,1
31.0,male,Bachelor,26540.0,6,RENT,10000.0,VENTURE,11.78,0.38,7.0,669,No,1
24.0,male,Associate,61009.0,4,RENT,16000.0,HOMEIMPROVEMENT,10.66,0.26,2.0,597,No,1
23.0,male,High School,80510.0,1,RENT,5000.0,MEDICAL,10.39,0.06,4.0,581,Yes,0
21.0,male,Associate,93233.0,0,MORTGAGE,24213.0,EDUCATION,11.56,0.26,3.0,592,Yes,0
28.0,male,Master,58635.0,7,RENT,2650.0,VENTURE,11.26,0.05,6.0,675,No,0
30.0,female,Associate,83357.0,8,RENT,22165.0,MEDICAL,17.0,0.27,5.0,525,No,1
28.0,female,Associate,78535.0,6,RENT,10000.0,PERSONAL,13.48,0.13,7.0,671,No,0
22.0,female,Bachelor,39626.0,0,RENT,5000.0,DEBTCONSOLIDATION,7.68,0.13,4.0,676,No,0
27.0,male,Associate,181003.0,3,MORTGAGE,9000.0,PERSONAL,9.63,0.05,10.0,642,Yes,0
23.0,male,Master,74415.0,5,RENT,2500.0,EDUCATION,7.49,0.03,3.0,657,No,0
34.0,female,Master,168750.0,10,MORTGAGE,12000.0,HOMEIMPROVEMENT,14.84,0.07,10.0,645,Yes,0
27.0,male,Master,68925.0,4,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.51,0.04,5.0,712,No,0
27.0,male,Bachelor,54725.0,9,OWN,10825.0,VENTURE,10.99,0.2,6.0,524,Yes,0
41.0,female,Associate,133500.0,20,RENT,20000.0,HOMEIMPROVEMENT,6.91,0.15,16.0,572,Yes,0
24.0,female,High School,49231.0,4,OWN,6900.0,PERSONAL,6.91,0.14,3.0,641,No,0
32.0,female,Associate,53157.0,10,RENT,1500.0,PERSONAL,11.01,0.03,10.0,676,No,0
26.0,male,Master,63756.0,3,RENT,8400.0,MEDICAL,13.99,0.13,2.0,699,Yes,0
37.0,female,High School,141714.0,15,MORTGAGE,10000.0,MEDICAL,11.01,0.07,11.0,527,No,1
38.0,male,High School,43116.0,16,MORTGAGE,4800.0,VENTURE,7.51,0.11,14.0,665,No,0
23.0,female,Associate,77880.0,3,RENT,10098.0,VENTURE,11.58,0.13,4.0,659,No,1
27.0,male,Bachelor,45683.0,2,RENT,13819.0,EDUCATION,10.21,0.3,5.0,598,No,1
27.0,female,Bachelor,41019.0,4,RENT,15000.0,EDUCATION,6.71,0.37,6.0,704,No,1
23.0,male,Bachelor,39191.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.58,0.38,4.0,618,Yes,0
23.0,male,Bachelor,203286.0,1,RENT,20000.0,MEDICAL,11.58,0.1,4.0,679,Yes,0
29.0,female,Bachelor,49076.0,10,MORTGAGE,12753.0,EDUCATION,10.16,0.26,8.0,599,Yes,0
31.0,female,Associate,54787.0,5,RENT,14000.0,PERSONAL,7.91,0.26,6.0,609,No,1
25.0,female,Associate,36093.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.74,0.28,3.0,663,Yes,0
23.0,female,High School,49372.0,0,MORTGAGE,14400.0,PERSONAL,13.22,0.29,3.0,650,No,0
23.0,male,Associate,56418.0,2,RENT,10000.0,MEDICAL,12.82,0.18,3.0,673,No,1
25.0,female,Bachelor,54534.0,1,RENT,7500.0,MEDICAL,10.78,0.14,4.0,674,No,0
22.0,male,Bachelor,25070.0,0,RENT,4000.0,EDUCATION,11.89,0.16,3.0,574,Yes,0
26.0,female,Bachelor,65622.0,3,RENT,25000.0,DEBTCONSOLIDATION,16.52,0.38,4.0,555,No,1
29.0,male,Associate,112053.0,3,MORTGAGE,24000.0,VENTURE,6.91,0.21,8.0,690,Yes,0
30.0,male,Master,99764.0,6,RENT,12000.0,DEBTCONSOLIDATION,8.02,0.12,7.0,612,No,0
21.0,male,Associate,18178.0,0,RENT,1825.0,PERSONAL,15.62,0.1,2.0,630,No,1
22.0,female,Master,65707.0,0,MORTGAGE,22750.0,DEBTCONSOLIDATION,11.01,0.35,2.0,559,No,1
31.0,female,Master,40761.0,8,RENT,1000.0,MEDICAL,14.61,0.02,11.0,623,Yes,0
23.0,female,Associate,110013.0,0,MORTGAGE,10000.0,PERSONAL,13.61,0.09,4.0,663,No,0
23.0,female,Master,78491.0,0,MORTGAGE,10000.0,MEDICAL,11.01,0.13,4.0,710,Yes,0
23.0,female,High School,36254.0,0,RENT,10000.0,PERSONAL,11.01,0.28,4.0,569,No,1
27.0,male,Bachelor,35428.0,7,RENT,3036.0,VENTURE,12.75,0.09,4.0,571,Yes,0
23.0,male,High School,47803.0,0,RENT,6000.0,DEBTCONSOLIDATION,13.28,0.13,2.0,674,No,1
26.0,male,Master,79210.0,0,MORTGAGE,20000.0,HOMEIMPROVEMENT,10.36,0.25,3.0,547,Yes,0
38.0,female,Doctorate,110315.0,16,MORTGAGE,9000.0,EDUCATION,12.68,0.08,11.0,686,Yes,0
28.0,male,Associate,68529.0,6,RENT,5000.0,PERSONAL,9.09,0.07,8.0,639,Yes,0
22.0,male,High School,61457.0,0,OWN,10400.0,MEDICAL,11.01,0.17,4.0,640,No,0
27.0,female,High School,78800.0,3,RENT,12000.0,HOMEIMPROVEMENT,11.01,0.15,7.0,645,Yes,0
28.0,female,Bachelor,64594.0,8,MORTGAGE,7000.0,PERSONAL,9.88,0.11,8.0,688,No,0
22.0,female,Associate,49065.0,0,RENT,6500.0,VENTURE,6.26,0.13,4.0,629,No,0
24.0,female,Associate,109075.0,0,RENT,10000.0,DEBTCONSOLIDATION,7.51,0.09,4.0,623,Yes,0
