person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
30.0,female,Master,88737.0,5,MORTGAGE,15000.0,EDUCATION,11.5,0.17,8.0,612,Yes,0
23.0,female,Bachelor,133117.0,2,MORTGAGE,7800.0,VENTURE,11.01,0.06,4.0,559,Yes,0
28.0,female,Bachelor,48865.0,5,RENT,4200.0,VENTURE,7.51,0.09,5.0,566,Yes,0
28.0,female,High School,91151.0,4,MORTGAGE,15250.0,VENTURE,11.34,0.17,5.0,669,Yes,0
40.0,female,High School,118736.0,20,MORTGAGE,5200.0,VENTURE,9.63,0.04,16.0,661,Yes,0
23.0,female,High School,79266.0,1,MORTGAGE,7425.0,DEBTCONSOLIDATION,6.03,0.09,4.0,649,Yes,0
22.0,male,Associate,120987.0,0,MORTGAGE,12000.0,EDUCATION,11.11,0.1,4.0,637,Yes,0
25.0,female,Bachelor,96961.0,1,RENT,11200.0,MEDICAL,11.01,0.12,2.0,630,Yes,0
26.0,male,Bachelor,117255.0,2,MORTGAGE,12000.0,VENTURE,9.39,0.1,4.0,619,Yes,0
24.0,male,High School,49119.0,1,RENT,5000.0,DEBTCONSOLIDATION,12.42,0.1,4.0,624,Yes,0
23.0,female,Bachelor,75532.0,2,MORTGAGE,5930.0,DEBTCONSOLIDATION,6.67,0.08,2.0,656,No,0
25.0,female,Associate,43499.0,1,RENT,10000.0,VENTURE,9.01,0.23,3.0,572,Yes,0
29.0,male,Bachelor,93802.0,7,MORTGAGE,1016.0,EDUCATION,7.46,0.01,9.0,671,Yes,0
25.0,male,Master,70359.0,2,RENT,12889.0,VENTURE,12.05,0.18,6.0,661,No,0
27.0,female,Associate,73314.0,5,RENT,4800.0,PERSONAL,13.35,0.07,9.0,685,Yes,0
27.0,female,Master,27697.0,6,RENT,5646.0,PERSONAL,13.71,0.2,7.0,674,No,1
23.0,male,Bachelor,172453.0,1,RENT,16000.0,MEDICAL,6.03,0.09,2.0,654,Yes,0
31.0,male,High School,103475.0,9,OWN,6000.0,PERSONAL,10.0,0.06,9.0,615,Yes,0
24.0,female,High School,55018.0,2,RENT,10000.0,PERSONAL,6.62,0.18,3.0,668,Yes,0
24.0,male,High School,161952.0,2,RENT,25000.0,PERSONAL,16.07,0.15,3.0,578,Yes,0
22.0,female,High School,48962.0,2,RENT,11000.0,PERSONAL,5.79,0.22,2.0,569,Yes,0
25.0,female,Bachelor,36019.0,4,RENT,2500.0,MEDICAL,12.84,0.07,4.0,711,No,1
28.0,female,Master,41028.0,3,RENT,15000.0,PERSONAL,11.01,0.37,6.0,641,No,1
29.0,male,Associate,130338.0,6,MORTGAGE,24500.0,PERSONAL,12.61,0.19,9.0,586,No,1
36.0,female,Associate,301178.0,15,RENT,20000.0,DEBTCONSOLIDATION,7.88,0.07,17.0,690,No,0
24.0,female,High School,52619.0,1,RENT,3000.0,EDUCATION,12.86,0.06,4.0,645,No,0
28.0,female,Bachelor,190815.0,6,MORTGAGE,15000.0,MEDICAL,7.9,0.08,5.0,695,No,0
27.0,female,Bachelor,249456.0,9,MORTGAGE,22000.0,VENTURE,10.62,0.09,5.0,522,Yes,0
23.0,male,High School,91220.0,2,RENT,2000.0,EDUCATION,5.85,0.02,3.0,640,No,0
36.0,male,Associate,44141.0,12,MORTGAGE,12000.0,VENTURE,9.63,0.27,15.0,655,Yes,0
21.0,female,Bachelor,13454.0,0,OWN,1000.0,VENTURE,10.36,0.07,4.0,621,Yes,0
33.0,male,Master,28012.0,14,RENT,6000.0,MEDICAL,7.9,0.21,8.0,607,Yes,0
32.0,female,Associate,289058.0,6,MORTGAGE,8400.0,MEDICAL,7.51,0.03,6.0,551,Yes,0
23.0,female,Bachelor,66922.0,0,RENT,12300.0,VENTURE,11.01,0.18,2.0,681,Yes,0
25.0,male,Associate,82807.0,1,MORTGAGE,15000.0,MEDICAL,15.75,0.18,4.0,605,No,1
23.0,female,Associate,51303.0,1,RENT,7325.0,VENTURE,12.69,0.14,3.0,627,Yes,0
26.0,male,Associate,102934.0,5,MORTGAGE,4000.0,EDUCATION,9.12,0.04,3.0,686,Yes,0
22.0,female,Master,50174.0,0,MORTGAGE,7000.0,HOMEIMPROVEMENT,7.9,0.14,2.0,531,No,1
39.0,male,Master,39853.0,15,RENT,2403.0,VENTURE,8.84,0.06,17.0,673,Yes,0
26.0,male,Bachelor,90809.0,5,MORTGAGE,3508.0,DEBTCONSOLIDATION,12.7,0.04,4.0,605,Yes,0
23.0,male,High School,108576.0,1,RENT,8000.0,DEBTCONSOLIDATION,13.35,0.07,3.0,609,No,0
24.0,female,Bachelor,114796.0,2,MORTGAGE,15000.0,DEBTCONSOLIDATION,12.69,0.13,2.0,649,Yes,0
26.0,male,High School,88607.0,0,MORTGAGE,14400.0,MEDICAL,13.61,0.16,4.0,610,Yes,0
28.0,female,Master,74769.0,6,OWN,9000.0,VENTURE,5.99,0.12,7.0,664,No,0
21.0,female,High School,51338.0,0,RENT,13000.0,EDUCATION,15.31,0.25,3.0,611,No,1
23.0,female,Bachelor,85132.0,0,MORTGAGE,3500.0,DEBTCONSOLIDATION,5.42,0.04,2.0,671,Yes,0
27.0,female,Associate,24963.0,1,RENT,3600.0,MEDICAL,9.25,0.14,7.0,566,Yes,0
23.0,female,Associate,151096.0,3,MORTGAGE,5000.0,EDUCATION,11.01,0.03,2.0,638,No,0
29.0,female,Master,37967.0,6,RENT,5000.0,DEBTCONSOLIDATION,9.63,0.13,8.0,677,No,0
22.0,male,Bachelor,79795.0,0,RENT,6800.0,PERSONAL,10.37,0.09,3.0,603,Yes,0
28.0,male,Bachelor,99907.0,4,MORTGAGE,10895.0,DEBTCONSOLIDATION,8.69,0.11,8.0,670,Yes,0
25.0,female,Master,66195.0,2,RENT,18000.0,MEDICAL,16.0,0.27,2.0,668,No,1
35.0,female,Associate,24397.0,13,OWN,7500.0,HOMEIMPROVEMENT,10.5,0.31,7.0,682,No,1
28.0,male,Master,78762.0,9,MORTGAGE,12000.0,EDUCATION,11.01,0.15,7.0,653,No,0
24.0,female,Bachelor,67010.0,2,RENT,17500.0,EDUCATION,17.19,0.26,3.0,652,No,1
27.0,female,Associate,64121.0,3,MORTGAGE,4800.0,EDUCATION,15.64,0.07,8.0,700,Yes,0
30.0,male,High School,48901.0,7,RENT,3000.0,MEDICAL,7.14,0.06,5.0,540,Yes,0
28.0,male,High School,191586.0,5,RENT,6000.0,PERSONAL,15.95,0.03,10.0,574,No,1
23.0,male,High School,49190.0,1,RENT,10000.0,EDUCATION,6.93,0.2,3.0,617,Yes,0
29.0,male,Associate,52740.0,6,RENT,14423.0,DEBTCONSOLIDATION,7.84,0.27,9.0,652,No,1
25.0,female,High School,163071.0,2,RENT,8000.0,VENTURE,11.01,0.05,3.0,599,Yes,0
28.0,female,Associate,61271.0,3,OWN,3200.0,EDUCATION,8.49,0.05,5.0,647,Yes,0
25.0,female,High School,108989.0,5,RENT,7000.0,PERSONAL,13.16,0.06,2.0,588,Yes,0
23.0,male,Associate,90908.0,3,RENT,10000.0,VENTURE,11.49,0.11,4.0,673,Yes,0
31.0,female,Master,313322.0,11,MORTGAGE,27130.0,MEDICAL,7.52,0.09,7.0,674,Yes,0
28.0,female,Master,98987.0,4,RENT,8000.0,PERSONAL,7.49,0.08,10.0,689,Yes,0
28.0,male,Associate,68381.0,9,RENT,5026.0,MEDICAL,12.89,0.07,8.0,648,No,1
24.0,female,Associate,145335.0,2,MORTGAGE,16000.0,PERSONAL,6.99,0.11,4.0,666,Yes,0
22.0,female,Associate,52798.0,0,RENT,4800.0,PERSONAL,11.03,0.09,4.0,601,No,0
29.0,male,Associate,88601.0,5,RENT,2500.0,DEBTCONSOLIDATION,14.35,0.03,8.0,637,No,0
27.0,male,High School,61095.0,3,RENT,14000.0,VENTURE,6.54,0.23,8.0,538,Yes,0
33.0,female,Master,17797.0,8,RENT,4800.0,EDUCATION,6.76,0.27,8.0,681,No,1
29.0,female,Associate,71502.0,9,OWN,8000.0,EDUCATION,11.14,0.11,6.0,619,Yes,0
24.0,female,High School,210705.0,0,RENT,19000.0,PERSONAL,11.48,0.09,3.0,655,No,0
21.0,female,Bachelor,36725.0,1,RENT,3000.0,EDUCATION,11.89,0.08,4.0,662,Yes,0
37.0,female,Master,59960.0,12,RENT,3000.0,DEBTCONSOLIDATION,11.01,0.05,14.0,572,No,1
26.0,male,Bachelor,78923.0,7,MORTGAGE,6000.0,EDUCATION,9.07,0.08,3.0,689,Yes,0
24.0,male,Bachelor,87467.0,0,RENT,12000.0,MEDICAL,14.23,0.14,4.0,678,Yes,0
23.0,female,Bachelor,39969.0,1,RENT,4000.0,DEBTCONSOLIDATION,11.01,0.1,2.0,681,Yes,0
25.0,female,Bachelor,115039.0,3,MORTGAGE,6545.0,EDUCATION,8.05,0.06,3.0,626,Yes,0
22.0,male,Bachelor,49227.0,2,RENT,2800.0,DEBTCONSOLIDATION,7.49,0.06,4.0,709,Yes,0
23.0,male,Associate,42545.0,3,MORTGAGE,10000.0,MEDICAL,10.59,0.24,2.0,563,Yes,0
41.0,male,Associate,143715.0,17,MORTGAGE,5000.0,PERSONAL,10.49,0.03,11.0,662,Yes,0
24.0,male,Bachelor,52275.0,1,MORTGAGE,7000.0,MEDICAL,6.92,0.13,3.0,671,No,0
22.0,female,High School,59936.0,1,MORTGAGE,16750.0,PERSONAL,6.91,0.28,4.0,595,Yes,0
24.0,female,Bachelor,51333.0,1,RENT,6000.0,HOMEIMPROVEMENT,11.4,0.12,3.0,666,No,1
28.0,female,High School,63161.0,5,MORTGAGE,6000.0,MEDICAL,11.01,0.09,5.0,654,No,0
53.0,female,Associate,72980.0,32,RENT,4425.0,MEDICAL,8.9,0.06,29.0,690,Yes,0
22.0,female,Master,40155.0,2,OWN,7000.0,VENTURE,11.78,0.17,4.0,710,No,0
23.0,male,Bachelor,79217.0,0,MORTGAGE,16800.0,PERSONAL,11.01,0.21,2.0,670,Yes,0
26.0,male,Bachelor,192954.0,1,MORTGAGE,18325.0,HOMEIMPROVEMENT,7.49,0.09,3.0,650,Yes,0
31.0,male,Associate,76364.0,8,MORTGAGE,6000.0,MEDICAL,11.8,0.08,8.0,667,No,0
24.0,female,High School,78662.0,2,MORTGAGE,3600.0,HOMEIMPROVEMENT,13.49,0.05,4.0,535,Yes,0
25.0,female,Master,107949.0,0,RENT,1657.0,PERSONAL,12.06,0.02,4.0,696,Yes,0
34.0,male,Master,37060.0,11,RENT,9050.0,PERSONAL,5.99,0.24,9.0,615,Yes,0
24.0,male,Master,20806.0,2,RENT,2400.0,MEDICAL,13.98,0.12,4.0,707,No,1
23.0,male,Associate,31046.0,0,RENT,5542.0,VENTURE,10.07,0.18,4.0,549,Yes,0
23.0,male,Bachelor,66992.0,0,MORTGAGE,2000.0,DEBTCONSOLIDATION,11.86,0.03,3.0,645,No,0
22.0,male,Associate,51348.0,0,RENT,5000.0,PERSONAL,12.87,0.1,3.0,588,No,0
38.0,female,High School,72959.0,15,OWN,6000.0,PERSONAL,14.96,0.08,11.0,580,No,0
23.0,male,Associate,31291.0,2,RENT,10000.0,VENTURE,9.45,0.32,3.0,680,No,1
32.0,female,Master,63679.0,12,RENT,4400.0,PERSONAL,11.01,0.07,5.0,709,No,0
30.0,male,Master,40578.0,8,RENT,1000.0,MEDICAL,14.79,0.02,10.0,658,Yes,0
33.0,female,Master,37381.0,12,RENT,1200.0,MEDICAL,6.76,0.03,10.0,675,Yes,0
22.0,male,Bachelor,62183.0,1,RENT,7500.0,EDUCATION,5.99,0.12,3.0,676,No,0
24.0,male,Associate,117453.0,0,MORTGAGE,9300.0,DEBTCONSOLIDATION,6.17,0.08,2.0,528,Yes,0
29.0,male,High School,181009.0,10,RENT,15000.0,HOMEIMPROVEMENT,16.32,0.08,5.0,668,Yes,0
21.0,male,Bachelor,119036.0,0,MORTGAGE,15000.0,MEDICAL,11.36,0.13,4.0,577,Yes,0
24.0,female,Associate,57242.0,5,RENT,8000.0,EDUCATION,10.49,0.14,4.0,642,Yes,0
23.0,female,Associate,75438.0,0,RENT,10000.0,DEBTCONSOLIDATION,8.94,0.13,2.0,683,No,0
27.0,male,Associate,54934.0,8,MORTGAGE,3900.0,HOMEIMPROVEMENT,11.36,0.07,6.0,652,Yes,0
26.0,female,Associate,90917.0,5,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.96,0.13,4.0,663,Yes,0
33.0,female,Bachelor,31886.0,10,MORTGAGE,5000.0,MEDICAL,10.65,0.16,6.0,706,No,0
28.0,female,High School,228801.0,7,MORTGAGE,35000.0,HOMEIMPROVEMENT,17.49,0.15,6.0,542,No,0
24.0,female,Master,84762.0,0,RENT,10000.0,EDUCATION,8.66,0.12,4.0,675,No,0
42.0,male,Associate,269846.0,20,MORTGAGE,25000.0,EDUCATION,11.86,0.09,15.0,667,Yes,0
29.0,female,Associate,97040.0,9,OWN,24000.0,VENTURE,12.87,0.25,9.0,540,Yes,0
31.0,female,High School,118470.0,6,OWN,5000.0,MEDICAL,15.96,0.04,7.0,628,Yes,0
34.0,male,Associate,87312.0,9,MORTGAGE,10758.0,EDUCATION,7.42,0.12,9.0,548,Yes,0
24.0,male,Associate,52996.0,1,RENT,10000.0,EDUCATION,5.79,0.19,2.0,688,No,0
22.0,female,Bachelor,120572.0,0,MORTGAGE,7125.0,PERSONAL,7.51,0.06,4.0,628,Yes,0
29.0,male,Bachelor,102720.0,8,RENT,14000.0,DEBTCONSOLIDATION,5.42,0.14,5.0,508,Yes,0
22.0,male,High School,39330.0,0,RENT,7500.0,EDUCATION,13.11,0.19,2.0,585,No,0
25.0,female,Master,76532.0,3,MORTGAGE,25000.0,EDUCATION,13.87,0.33,2.0,664,Yes,0
27.0,male,Bachelor,37124.0,7,RENT,1500.0,EDUCATION,11.01,0.04,6.0,581,Yes,0
36.0,female,Associate,75700.0,15,MORTGAGE,14100.0,VENTURE,12.98,0.19,14.0,687,Yes,0
42.0,male,Doctorate,96961.0,18,RENT,6400.0,MEDICAL,11.63,0.07,11.0,705,No,0
31.0,female,Bachelor,76651.0,6,MORTGAGE,7000.0,VENTURE,13.92,0.09,7.0,690,Yes,0
29.0,male,Associate,46732.0,6,RENT,1000.0,EDUCATION,7.99,0.02,9.0,671,Yes,0
26.0,female,Associate,577186.0,0,MORTGAGE,25000.0,EDUCATION,14.38,0.04,3.0,579,Yes,0
26.0,male,Doctorate,97644.0,3,MORTGAGE,25000.0,PERSONAL,10.62,0.26,4.0,689,Yes,0
23.0,male,High School,32035.0,3,RENT,6000.0,DEBTCONSOLIDATION,11.01,0.19,4.0,635,No,0
25.0,male,Associate,37011.0,2,RENT,4000.0,EDUCATION,16.49,0.11,3.0,626,Yes,0
22.0,male,Bachelor,51403.0,0,OWN,7000.0,VENTURE,11.01,0.14,3.0,590,No,0
32.0,female,Associate,78620.0,8,MORTGAGE,25000.0,DEBTCONSOLIDATION,11.21,0.32,5.0,683,No,1
27.0,female,Bachelor,91614.0,4,MORTGAGE,6000.0,MEDICAL,7.74,0.07,9.0,672,Yes,0
42.0,female,Associate,48590.0,17,MORTGAGE,2500.0,HOMEIMPROVEMENT,5.42,0.05,12.0,564,Yes,0
43.0,male,High School,82847.0,22,MORTGAGE,9600.0,VENTURE,13.49,0.12,16.0,642,No,1
32.0,female,High School,114683.0,10,MORTGAGE,18000.0,PERSONAL,11.11,0.16,8.0,656,Yes,0
23.0,female,Master,39334.0,0,MORTGAGE,2500.0,HOMEIMPROVEMENT,12.8,0.06,3.0,643,No,1
44.0,male,Associate,46867.0,21,MORTGAGE,6825.0,PERSONAL,8.9,0.15,12.0,710,Yes,0
30.0,female,Associate,75889.0,5,RENT,11000.0,EDUCATION,11.01,0.14,9.0,698,No,0
25.0,male,Bachelor,58309.0,4,MORTGAGE,16750.0,EDUCATION,11.01,0.29,4.0,700,Yes,0
27.0,male,Associate,87152.0,4,MORTGAGE,2600.0,EDUCATION,9.25,0.03,7.0,577,No,0
22.0,female,Bachelor,33597.0,0,RENT,2925.0,DEBTCONSOLIDATION,10.71,0.09,3.0,694,No,0
29.0,female,Bachelor,27613.0,8,OWN,8300.0,PERSONAL,5.42,0.3,7.0,668,No,0
39.0,male,Associate,44093.0,17,RENT,6000.0,MEDICAL,8.49,0.14,14.0,653,No,0
30.0,male,Doctorate,113906.0,9,OWN,14400.0,VENTURE,14.27,0.13,7.0,714,No,0
33.0,female,Bachelor,41681.0,11,RENT,10000.0,MEDICAL,15.33,0.24,8.0,673,No,1
61.0,female,High School,192895.0,39,MORTGAGE,24000.0,PERSONAL,10.38,0.12,21.0,645,Yes,0
24.0,male,High School,49187.0,0,RENT,5000.0,EDUCATION,14.11,0.1,2.0,584,No,1
34.0,male,Associate,108402.0,11,RENT,13200.0,EDUCATION,10.74,0.12,5.0,641,No,0
24.0,male,Bachelor,90834.0,2,MORTGAGE,3500.0,VENTURE,6.39,0.04,2.0,655,Yes,0
22.0,male,Associate,42791.0,0,RENT,2000.0,VENTURE,12.99,0.05,2.0,642,Yes,0
22.0,female,Associate,79017.0,0,RENT,15000.0,MEDICAL,11.36,0.19,3.0,588,Yes,0
29.0,female,Associate,36450.0,6,RENT,10000.0,HOMEIMPROVEMENT,12.66,0.27,5.0,634,No,1
26.0,male,High School,77950.0,7,RENT,1000.0,DEBTCONSOLIDATION,10.75,0.01,2.0,603,Yes,0
23.0,female,Bachelor,90856.0,0,OWN,5000.0,PERSONAL,8.49,0.06,4.0,633,Yes,0
23.0,male,Master,109061.0,0,RENT,20000.0,DEBTCONSOLIDATION,13.57,0.18,4.0,657,Yes,0
24.0,male,High School,130406.0,2,MORTGAGE,5000.0,HOMEIMPROVEMENT,10.07,0.04,4.0,556,Yes,0
23.0,female,Associate,79805.0,0,RENT,10018.0,DEBTCONSOLIDATION,11.78,0.13,4.0,630,No,0
27.0,female,Bachelor,54095.0,3,RENT,10000.0,MEDICAL,16.77,0.18,9.0,612,Yes,0
29.0,male,Associate,58546.0,7,MORTGAGE,20000.0,PERSONAL,11.01,0.34,9.0,648,Yes,0
27.0,male,Master,148643.0,0,OWN,22350.0,HOMEIMPROVEMENT,14.07,0.15,6.0,666,No,1
22.0,male,Bachelor,108143.0,0,MORTGAGE,25000.0,MEDICAL,12.53,0.23,4.0,701,No,1
30.0,male,Bachelor,40631.0,9,RENT,3000.0,MEDICAL,11.49,0.07,7.0,660,Yes,0
24.0,female,Bachelor,127031.0,0,MORTGAGE,6000.0,MEDICAL,9.99,0.05,2.0,645,Yes,0
40.0,female,Bachelor,73051.0,17,MORTGAGE,4800.0,VENTURE,14.59,0.07,11.0,639,Yes,0
29.0,male,Bachelor,38785.0,3,RENT,4293.0,DEBTCONSOLIDATION,9.96,0.11,6.0,595,Yes,0
21.0,female,Master,42192.0,0,RENT,2500.0,DEBTCONSOLIDATION,12.87,0.06,2.0,633,No,0
44.0,female,Bachelor,79027.0,23,RENT,2000.0,MEDICAL,7.9,0.03,14.0,651,No,0
28.0,male,Master,28205.0,6,RENT,3000.0,EDUCATION,9.19,0.11,4.0,587,No,0
24.0,male,High School,59790.0,0,RENT,6016.0,VENTURE,8.0,0.1,4.0,657,No,0
25.0,female,Associate,104174.0,1,MORTGAGE,10000.0,EDUCATION,12.98,0.1,4.0,539,Yes,0
24.0,male,High School,169035.0,2,MORTGAGE,16000.0,MEDICAL,10.38,0.09,2.0,588,Yes,0
30.0,male,Associate,51396.0,8,RENT,8450.0,MEDICAL,8.59,0.16,7.0,655,No,0
23.0,female,Master,65092.0,2,RENT,21237.0,PERSONAL,10.84,0.33,3.0,687,No,1
25.0,male,High School,44708.0,0,RENT,7000.0,EDUCATION,12.38,0.16,3.0,651,Yes,0
30.0,male,Master,31278.0,6,RENT,4480.0,PERSONAL,10.15,0.14,7.0,713,Yes,0
22.0,female,High School,105222.0,0,MORTGAGE,10000.0,EDUCATION,10.18,0.1,3.0,687,No,0
22.0,male,Associate,72747.0,0,MORTGAGE,3500.0,EDUCATION,9.99,0.05,2.0,644,Yes,0
23.0,male,Associate,96821.0,0,OWN,30000.0,PERSONAL,9.91,0.31,3.0,611,Yes,0
28.0,female,Bachelor,76803.0,5,MORTGAGE,6400.0,HOMEIMPROVEMENT,14.79,0.08,9.0,674,Yes,0
23.0,female,Master,92978.0,0,MORTGAGE,7200.0,EDUCATION,20.0,0.08,2.0,646,No,1
27.0,female,Bachelor,91030.0,6,RENT,14000.0,EDUCATION,9.63,0.15,5.0,660,No,0
24.0,female,Master,35794.0,0,RENT,5000.0,EDUCATION,6.92,0.14,3.0,665,No,1
21.0,male,Associate,44065.0,0,RENT,18500.0,EDUCATION,10.91,0.42,3.0,690,No,1
25.0,female,Master,64677.0,4,MORTGAGE,10750.0,VENTURE,11.14,0.17,2.0,567,Yes,0
32.0,male,Associate,33194.0,9,RENT,4500.0,EDUCATION,13.11,0.14,5.0,630,Yes,0
43.0,male,Associate,148671.0,19,MORTGAGE,14165.0,PERSONAL,11.48,0.1,16.0,678,No,1
28.0,male,Bachelor,97086.0,8,MORTGAGE,13000.0,EDUCATION,13.47,0.13,5.0,597,Yes,0
24.0,male,Bachelor,103651.0,5,MORTGAGE,3131.0,DEBTCONSOLIDATION,12.08,0.03,3.0,646,No,1
22.0,female,High School,60892.0,3,MORTGAGE,5320.0,PERSONAL,12.61,0.09,3.0,686,No,0
30.0,female,Associate,231956.0,5,MORTGAGE,20000.0,VENTURE,9.22,0.09,12.0,706,No,0
26.0,male,Bachelor,45228.0,3,RENT,5900.0,MEDICAL,10.71,0.13,4.0,591,No,0
23.0,male,Associate,72897.0,0,RENT,2099.0,PERSONAL,14.69,0.03,3.0,659,Yes,0
23.0,female,Associate,82905.0,0,MORTGAGE,10000.0,MEDICAL,9.91,0.12,4.0,563,Yes,0
24.0,female,Bachelor,97159.0,2,MORTGAGE,5000.0,VENTURE,15.62,0.05,2.0,695,Yes,0
26.0,male,Master,162423.0,1,MORTGAGE,10000.0,MEDICAL,12.68,0.06,3.0,715,No,0
26.0,male,Bachelor,36946.0,5,RENT,4000.0,MEDICAL,9.92,0.11,4.0,690,No,0
26.0,female,Bachelor,40702.0,4,OWN,10150.0,VENTURE,8.49,0.25,2.0,649,Yes,0
31.0,female,Bachelor,108968.0,6,MORTGAGE,17000.0,VENTURE,11.01,0.16,10.0,689,Yes,0
33.0,female,Master,96738.0,10,MORTGAGE,12000.0,MEDICAL,11.14,0.12,6.0,711,No,0
34.0,male,Associate,385195.0,15,MORTGAGE,14067.0,PERSONAL,8.03,0.04,6.0,551,Yes,0
24.0,female,Bachelor,77500.0,1,MORTGAGE,2199.0,MEDICAL,11.73,0.03,3.0,592,No,1
26.0,female,Associate,139424.0,3,RENT,12000.0,VENTURE,10.99,0.09,3.0,636,No,0
24.0,female,Associate,63045.0,2,RENT,15000.0,MEDICAL,13.22,0.24,3.0,578,Yes,0
23.0,male,High School,129686.0,0,RENT,35000.0,DEBTCONSOLIDATION,16.48,0.27,4.0,672,No,1
41.0,male,Bachelor,150783.0,18,MORTGAGE,20000.0,DEBTCONSOLIDATION,13.11,0.13,13.0,688,Yes,0
22.0,male,Master,29694.0,0,OWN,6000.0,EDUCATION,11.49,0.2,4.0,578,Yes,0
25.0,male,High School,44274.0,2,RENT,3500.0,VENTURE,6.62,0.08,3.0,649,Yes,0
29.0,female,Bachelor,61092.0,5,MORTGAGE,4000.0,DEBTCONSOLIDATION,12.32,0.07,8.0,701,Yes,0
29.0,male,Master,43038.0,1,RENT,5000.0,HOMEIMPROVEMENT,10.9,0.12,9.0,550,Yes,0
46.0,male,Associate,58647.0,22,RENT,8400.0,EDUCATION,18.54,0.14,16.0,662,No,1
26.0,male,Bachelor,54459.0,5,MORTGAGE,4000.0,DEBTCONSOLIDATION,6.76,0.07,2.0,647,No,0
37.0,male,Associate,50996.0,13,RENT,8400.0,MEDICAL,13.49,0.16,14.0,702,Yes,0
43.0,female,Associate,100713.0,22,MORTGAGE,3000.0,HOMEIMPROVEMENT,9.91,0.03,17.0,631,Yes,0
21.0,female,Bachelor,44105.0,0,RENT,18000.0,PERSONAL,9.88,0.41,3.0,654,No,1
28.0,female,Associate,120868.0,8,MORTGAGE,4000.0,EDUCATION,7.49,0.03,8.0,674,No,0
31.0,female,Bachelor,76227.0,8,RENT,9000.0,HOMEIMPROVEMENT,15.33,0.12,10.0,605,No,0
22.0,male,High School,61196.0,0,MORTGAGE,6800.0,VENTURE,6.92,0.11,4.0,573,No,0
27.0,male,Associate,41665.0,4,MORTGAGE,12000.0,VENTURE,6.13,0.29,5.0,537,Yes,0
66.0,female,High School,52410.0,45,RENT,22250.0,DEBTCONSOLIDATION,14.59,0.42,23.0,672,No,1
30.0,male,Associate,139033.0,5,MORTGAGE,6592.0,VENTURE,13.43,0.05,9.0,606,Yes,0
25.0,female,Associate,59748.0,3,RENT,11000.0,EDUCATION,7.88,0.18,2.0,610,No,0
24.0,female,High School,28469.0,0,MORTGAGE,7000.0,EDUCATION,8.47,0.25,6.0,685,No,0
22.0,female,Associate,34500.0,0,MORTGAGE,10000.0,PERSONAL,10.99,0.29,3.0,586,No,0
29.0,male,Associate,92527.0,10,RENT,2500.0,EDUCATION,12.61,0.03,10.0,641,Yes,0
25.0,female,High School,82412.0,2,MORTGAGE,3563.0,HOMEIMPROVEMENT,6.48,0.04,4.0,643,Yes,0
25.0,male,High School,65713.0,4,RENT,9600.0,HOMEIMPROVEMENT,15.62,0.15,2.0,697,No,1
25.0,female,High School,39131.0,5,RENT,12000.0,MEDICAL,14.96,0.31,3.0,670,No,1
27.0,female,Associate,60429.0,4,MORTGAGE,4750.0,VENTURE,15.27,0.08,7.0,649,No,1
29.0,female,High School,67006.0,10,MORTGAGE,4000.0,MEDICAL,10.99,0.06,6.0,623,No,0
35.0,female,Bachelor,79139.0,10,RENT,5000.0,VENTURE,7.32,0.06,9.0,596,Yes,0
29.0,female,Master,192983.0,6,MORTGAGE,14700.0,PERSONAL,13.43,0.08,5.0,654,No,0
21.0,male,Associate,15134.0,0,RENT,1600.0,VENTURE,10.59,0.11,2.0,550,Yes,0
26.0,male,Associate,72233.0,4,MORTGAGE,12000.0,EDUCATION,6.62,0.17,4.0,565,Yes,0
24.0,female,Master,133231.0,3,RENT,25000.0,HOMEIMPROVEMENT,15.7,0.19,2.0,675,Yes,0
32.0,male,Bachelor,61194.0,8,RENT,12000.0,DEBTCONSOLIDATION,6.06,0.2,6.0,665,Yes,0
21.0,male,Associate,56530.0,0,OWN,10000.0,VENTURE,14.74,0.18,3.0,453,Yes,0
23.0,female,Master,67267.0,0,RENT,4800.0,MEDICAL,11.6,0.07,3.0,694,Yes,0
25.0,male,High School,39312.0,2,RENT,6000.0,DEBTCONSOLIDATION,12.99,0.15,2.0,626,No,1
37.0,female,Bachelor,59794.0,15,RENT,15367.0,DEBTCONSOLIDATION,17.82,0.26,11.0,648,No,1
27.0,female,Doctorate,119569.0,3,RENT,7200.0,HOMEIMPROVEMENT,14.35,0.06,6.0,720,No,0
28.0,male,Associate,240850.0,3,RENT,16000.0,PERSONAL,10.91,0.07,9.0,680,No,0
25.0,male,Associate,36909.0,4,RENT,5200.0,DEBTCONSOLIDATION,17.19,0.14,4.0,645,No,1
24.0,female,Bachelor,76545.0,2,MORTGAGE,11400.0,PERSONAL,13.79,0.15,4.0,676,Yes,0
22.0,male,Associate,47896.0,3,OWN,1000.0,MEDICAL,11.01,0.02,3.0,682,No,0
24.0,female,Bachelor,60160.0,0,RENT,7803.0,EDUCATION,15.49,0.13,2.0,702,No,1
34.0,male,Bachelor,110217.0,13,RENT,25000.0,MEDICAL,11.36,0.23,5.0,659,Yes,0
